order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15314,15914,15915,16208.725361935692,16351.582504792836
002,15578,16178,16180,16577.5445728217,16863.258858535984
003,17130,17730,17730,18170.576207777147,18527.719064920006
004,17583,18183,18185,18565.255719685985,18708.112862543127
005,17821,18421,19130,19361.130389275328,19861.130389275328
006,18071,18671,19310,19449.15421975113,19520.582791179702
007,18162,18762,20125,20145.180150702276,20216.608722130848
008,19267,19867,20465,20889.26094609438,21103.546660380092
009,19460,20060,20820,21073.245885183074,21573.245885183074
010,20507,21107,21705,21725.180150702276,21796.608722130848
011,20624,21224,22175,22413.47255344741,22556.32969630455
012,21522,22122,22400,22609.900528832448,22824.18624311816
014,22518,23118,23425,23445.180150702276,23516.608722130848
013,21844,22444,23160,23600.576207777147,23957.719064920006
015,23394,23994,24120,24303.199807759942,24446.056950617083
016,23551,24151,24560,24765.307881554792,24908.165024411934
017,24875,25475,25475,25536.88476558107,25608.313337009644
018,27348,27948,27950,28133.199807759942,28276.056950617083
019,27744,28344,28345,28741.664258608824,29098.807115751682
020,28793,29393,29395,29415.180150702276,29486.608722130848
021,30880,31480,31480,31612.60274627095,32326.888460556664
022,31242,31842,31845,32006.269675713756,32077.69824714233
023,32925,33525,33525,33752.16874139462,34395.025884251765
024,34311,34911,34915,35186.6458017087,35329.502944565844
025,35447,36047,36050,36501.63396316203,36858.77682030488
026,36450,37050,37050,37321.399725146024,37964.25686800317
027,37465,38065,38065,38147.57966540887,38790.436808266015
028,38686,39286,39290,39310.180150702276,39381.60872213085
030,39572,40172,40175,40367.64014412586,40939.06871555443
029,39501,40101,40105,40409.7831136927,40552.64025654984
