order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,16389,16989,16990,17420.09476087544,17705.809046589726
002,16786,17386,18310,18447.69821861844,19090.55536147558
003,17856,18456,19695,19891.538758252413,20462.967329680985
004,19268,19868,21065,21633.093953225627,22133.093953225627
005,20719,21319,22735,22755.180150702276,22826.608722130848
006,21411,22011,23430,23450.180150702276,23521.608722130848
007,21461,22061,24125,24145.180150702276,24216.608722130848
008,21619,22219,24820,24904.00026743821,24975.42883886678
009,24486,25086,25580,26139.466029330877,26496.608886473736
010,24905,25505,27100,27539.06159157251,27967.633020143938
011,25092,25692,28570,28590.180150702276,28661.608722130848
012,27175,27775,29265,29493.450192714285,29993.450192714285
013,27796,28396,30595,30615.180150702276,30686.608722130848
014,30427,31027,31290,31367.524491480024,32010.381634337165
015,32053,32653,32655,32860.30788155479,33003.16502441194
016,34535,35135,35135,35537.371234199665,35751.65694848538
017,34919,35519,36355,36735.255719685985,36878.11286254313
018,36962,37562,37565,37847.66760818477,37990.524751041914
019,38489,39089,39090,39218.09646856764,39289.52503999621
020,38655,39255,39890,39910.180150702276,39981.60872213085
