order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:06:47,10,,10.05,2.5524545949338364,13.266740309219552,10,108,142,142
002,11:32:45,12,,10.0,5.101604856157367,11.05398580853832,14,132,195,194
003,11:41:33,14,,10.033333333333333,2.517633137855349,7.279537899760111,15,156,209,209
004,11:51:14,12,,12.6,4.706015895264015,10.658396847644967,14,132,191,191
005,12:08:42,1,,10.05,11.343825800072288,16.10573056197705,3,0,35,36
006,12:09:59,1,,14.516666666666667,11.720428854998438,17.67280980737939,-1,0,33,33
007,12:16:48,13,,28.116666666666667,1.7693392644795798,6.531244026384342,15,144,213,213
008,12:58:09,1,,10.016666666666667,13.424806546247055,16.996235117675628,2,0,24,24
009,13:33:31,12,,10.066666666666666,5.262437200827359,12.405294343684504,13,132,186,186
010,13:35:12,3,,10.05,12.13501497365002,19.277872116507165,5,24,60,60
011,13:50:15,12,,15.75,4.352864254335873,10.305245206716824,14,132,199,199
012,13:50:54,16,,23.683333333333334,1.0611918865570866,2.2516680770332775,18,180,249,249
013,14:12:52,10,,13.466666666666667,5.311870295644137,14.835679819453661,11,108,157,157
014,14:17:29,17,,10.016666666666667,1.821854010089252,3.012330200565443,18,192,245,245
015,15:04:24,12,,10.016666666666667,5.079577744448094,12.222434887305239,13,132,187,187
016,16:26:00,14,,10.0,3.467769421030486,8.229674182935248,15,156,204,204
017,16:38:34,12,,10.016666666666667,5.833470118401844,12.976327261258989,13,132,183,183
018,17:07:57,7,,10.05,4.1289641532531585,14.843249867538873,8,72,103,103
019,17:16:56,9,,10.066666666666666,1.4163370824190982,12.130622796704813,10,96,136,136
020,17:38:53,7,,10.033333333333333,3.563786402431045,14.27807211671676,8,72,106,106
