order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,16323,16923,16925,17102.10409436635,17173.532665794923
002,16698,17298,17300,17409.311240605355,17480.739812033928
003,17536,18136,18140,18161.86381039369,18519.00666753655
004,17663,18263,18265,18592.342902162833,19163.771473591405
005,18111,18711,18715,18831.79598009837,19117.510265812656
006,20129,20729,20730,20827.890567857674,20899.319139286246
007,20977,21577,21580,21708.216646043125,21993.93093175741
008,21217,21817,21820,21906.469909940846,21977.89848136942
009,21648,22248,22250,22415.683425872798,22487.11199730137
010,22237,22837,22840,23101.171855260152,23458.31471240301
011,23226,23826,23830,24214.39863628599,24785.827207714563
012,24882,25482,25485,25766.933323854188,26124.076180997046
013,26118,26718,26720,26741.86381039369,27099.00666753655
014,26121,26721,26725,26884.610953965825,27598.89666825154
015,29236,29836,29840,30121.933323854188,30479.076180997046
016,32742,33342,33345,34082.38588541027,34296.67159969599
017,35070,35670,35670,36139.91040178531,36639.91040178531
018,37547,38147,38150,38352.52238101879,38995.379523875934
019,37824,38424,38425,38648.099214854985,39290.95635771213
020,39176,39776,39780,39837.00222371909,40551.28793800481
