order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,16207,16807,16810,17256.376440829496,17470.66215511521
002,16677,17277,18075,18157.57966540887,18800.43680826601
003,17132,17732,19405,19425.180150702276,19496.608722130848
004,17693,18293,20100,20261.269675713756,20332.69824714233
005,18062,18662,20935,21118.199807759942,21261.056950617083
006,18826,19426,21865,21904.881474960122,21976.310046388695
007,20357,20957,22580,22706.810610898527,23349.667753755668
008,21201,21801,23950,23970.180150702276,24041.608722130848
009,22228,22828,24645,25246.26533865209,25603.40819579495
010,23299,23899,26205,26564.36954294749,27207.22668580463
013,25528,26128,29010,29030.180150702276,29101.608722130848
015,30597,31197,31200,31288.58224186733,32002.867956153044
016,33198,33798,33800,34082.66760818477,34225.524751041914
017,34397,34997,35000,35507.00960179294,35792.72388750722
018,36710,37310,37310,37453.660472655654,38167.94618694137
019,37783,38383,38770,39145.74104582998,39431.45533154426
020,38829,39429,40035,40185.21195546627,40256.640526894844
