order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:30:07,14,,10.05,7.439607347158259,11.011035918586831,16,156,186,186
002,11:37:57,8,,23.3,1.3763277568144985,12.090613471100214,10,84,116,116
003,11:45:32,17,,37.88333333333333,0.33633584503792613,1.5268120355141166,18,192,225,254
004,11:54:53,14,,40.11666666666667,2.687827928562607,3.878304119038798,18,156,212,212
005,12:01:02,13,,47.88333333333333,3.053330129332365,5.4342825102847465,17,144,210,210
006,12:13:46,14,,50.65,0.6646912493353738,1.8551674398115643,18,156,223,224
007,12:39:17,6,,37.05,2.113510181642111,12.827795895927826,10,60,120,120
008,12:53:21,17,,45.81666666666667,0.33633584503792613,1.5268120355141166,18,192,225,258
009,13:10:28,1,,40.28333333333333,10.021088977534843,15.973469929915796,-1,0,63,63
010,13:28:19,2,,48.43333333333333,5.9894923824581685,16.703778096743882,8,12,85,85
011,13:35:22,2,,,,,,,,
012,13:48:37,13,,,,,,,,
013,14:05:28,15,,58.03333333333333,0.33633584503792613,1.5268120355141166,18,168,225,234
014,14:15:04,2,,,,,,,,
015,15:29:57,8,,10.05,1.4763706977888433,13.381132602550748,9,84,110,110
016,16:13:18,15,,10.033333333333333,4.711126803079484,7.092079184031865,17,168,201,202
017,16:33:17,13,,10.05,8.450160029882317,13.21206479178708,15,144,180,180
018,17:11:50,8,,10.0,2.3943412109275717,14.299103115689478,9,84,105,105
019,17:29:43,10,,16.45,6.262350763832971,11.024255525737734,3,108,34,34
020,17:47:09,16,,20.1,2.503532591104522,3.6940087815807128,18,180,213,213
