order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:16:12,8,,10.05,2.469838055000188,14.374599959762094,9,84,118,118
002,11:19:19,13,,10.016666666666667,4.725835041698095,10.678215994079046,14,144,197,197
003,11:23:22,4,,10.05,10.225540871443203,16.177921823824153,4,36,70,70
004,11:24:15,10,,25.833333333333332,7.871466726941617,16.204800060274952,12,108,172,172
005,11:33:37,4,,17.05,10.428154708667535,16.380535661048487,4,36,69,70
006,11:44:36,12,,15.066666666666666,5.101604856157367,11.05398580853832,14,132,195,195
007,11:50:47,3,,25.55,9.163097068565124,17.496430401898458,6,24,76,76
008,12:04:49,6,,12.266666666666667,4.88468152552244,14.408491049331964,7,60,99,99
009,12:06:21,13,,14.4,4.352864254335873,10.305245206716824,14,144,199,200
010,12:17:20,1,,23.75,11.564299562848282,17.516680515229233,4,0,49,49
011,12:24:56,17,,16.566666666666666,1.0611918865570866,2.2516680770332775,18,192,249,249
012,12:29:00,17,,14.833333333333334,2.012198803054283,3.2026749935304735,18,192,244,244
013,12:31:37,14,,22.216666666666665,1.5789948342254623,5.150423405654035,16,156,214,214
014,12:33:30,17,,23.583333333333332,0.36439683989483457,6.316777792275787,-1,192,253,256
015,12:34:40,14,,34.0,4.234642161329975,6.6155945422823565,17,156,232,231
016,12:45:27,4,,23.55,8.02218453720543,16.355517870538765,6,36,82,83
017,13:07:54,3,,10.016666666666667,12.13501497365002,19.277872116507165,5,24,60,60
018,13:08:37,5,,16.716666666666665,8.212529058761477,16.54586239209481,6,48,81,81
019,13:15:43,14,,19.7,2.136944100718756,6.8988488626235185,15,156,211,211
020,13:37:55,6,,10.0,6.216299423519073,15.740108947328597,7,60,92,93
021,13:52:14,1,,10.016666666666667,13.424806546247055,16.996235117675628,2,0,24,24
022,13:54:04,7,,10.016666666666667,3.563786402431045,14.27807211671676,8,72,106,106
023,13:56:59,1,,16.683333333333334,11.534169904320152,16.296074666224914,3,0,34,34
024,14:03:55,10,,24.5,7.952380156837535,16.285713490170867,12,108,171,171
025,14:06:09,12,,23.1,3.6581139284366144,8.420018690341376,15,132,203,203
026,14:15:58,10,,24.033333333333335,7.681122678087559,16.014456011420894,12,108,173,173
027,14:48:37,10,,10.05,2.552454594933867,13.266740309219582,10,108,142,142
028,15:10:24,13,,10.016666666666667,4.038802948155535,8.800707710060298,15,144,201,201
029,15:16:18,11,,10.033333333333333,7.5052316523468106,15.838564985680144,12,120,174,174
030,15:54:28,10,,10.033333333333333,5.121525783442727,14.645335307252251,11,108,156,156
031,16:02:37,4,,10.05,10.225540871443203,16.177921823824153,4,36,70,70
032,16:08:37,2,,10.05,10.205643450032706,14.96754821193747,3,12,41,40
033,16:18:13,15,,10.95,1.7693392644795192,6.5312440263842815,15,168,213,213
034,16:21:40,16,,17.25,2.380701552009365,3.5711777424855558,18,180,242,242
035,17:20:02,1,,10.05,13.234462224266705,16.805890795695277,2,0,25,25
036,17:24:00,6,,10.0,6.02595490149785,15.549764425307375,7,60,93,94
037,17:26:39,9,,10.016666666666667,1.6066815731800792,12.320967287465795,10,96,137,137
038,17:33:54,18,,23.016666666666666,0.36439683989483457,6.316777792275787,-1,204,253,273
039,17:40:06,1,,18.9,11.534169904320152,16.296074666224914,3,0,34,34
040,17:55:35,10,,10.0,3.97945873862894,13.503268262438464,11,108,150,150
