order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14941,15541,15545,15781.31717703947,16424.17431989661
002,15170,15770,15770,16042.129431345638,16399.272288488497
003,15540,16140,17000,17270.57918618322,17842.00775761179
004,15673,16273,17025,17707.418197069328,18135.989625640756
005,17674,18274,18445,19172.870069575558,19530.012926718417
006,19409,20009,20010,20031.86381039369,20389.00666753655
008,20708,21308,21310,21331.86381039369,21689.00666753655
007,20484,21084,21085,21368.550102501886,21725.692959644744
009,20862,21462,22290,22524.20745800881,22595.63602943738
010,21102,21702,22330,22611.66021508787,23183.088786516444
011,21299,21899,23200,23221.86381039369,23579.00666753655
013,22778,23378,24180,24201.86381039369,24559.00666753655
012,21404,22004,23785,24422.109949121375,24779.252806264234
014,23281,23881,25160,25478.712217738648,26050.14078916722
015,23724,24324,25380,26108.100898419,26536.67232699043
016,23832,24432,26655,26889.20745800881,26960.63602943738
017,24443,25043,27140,27167.928713408433,27810.785856265575
018,27489,28089,28090,28571.331072232326,29071.331072232326
019,27989,28589,28590,28611.86381039369,28969.00666753655
020,28548,29148,29570,29706.76961199712,30421.055326282833
021,29878,30478,30480,31116.75462853546,31473.897485678317
022,32151,32751,32755,33082.16688096724,33510.73830953867
023,34545,35145,35145,35449.501564858496,36020.93013628707
024,35118,35718,35720,35943.099214854985,36585.95635771213
025,35242,35842,36625,36750.34894005771,37464.63465434343
026,37755,38355,38355,38659.501564858496,39230.93013628707
027,37966,38566,38570,39331.901869513356,39689.04472665621
028,38527,39127,39835,40023.52476427135,40094.95333569992
