order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:10:44,12,,10.016666666666667,4.889233237457362,10.841614189838314,14,132,188,188
002,11:15:37,8,,10.05,2.469838055000188,14.374599959762094,9,84,118,118
003,11:24:14,15,,10.016666666666667,3.4611869053947277,7.0326154768233,16,168,224,224
004,11:25:39,15,,16.016666666666666,3.2708423207043476,6.84227089213292,16,168,223,223
005,11:49:13,8,,10.033333333333333,2.8505270665852245,14.755288971347131,9,84,116,116
006,11:51:35,10,,10.0,5.121525783442727,14.645335307252251,11,108,156,156
007,11:54:27,15,,10.05,3.0804979843819336,6.651926555810506,16,168,222,222
008,11:54:28,15,,26.7,4.234642161329975,6.6155945422823565,17,168,232,232
009,12:00:07,12,,23.966666666666665,4.911260172201704,10.863641124582655,14,132,196,195
010,12:03:37,15,,22.633333333333333,4.312061130380001,6.693013511332382,17,168,229,229
011,12:10:46,16,,27.066666666666666,1.6315094642945647,2.8219856547707556,18,180,246,246
012,12:18:53,9,,24.116666666666667,2.362110089669174,13.076395803954888,10,96,141,141
013,12:19:55,18,,25.083333333333332,0.36439683989483457,6.316777792275787,-1,204,253,268
014,12:32:50,16,,17.833333333333332,3.5227684719440733,4.713244662420264,18,180,236,237
015,12:33:12,11,,28.133333333333333,6.214159516275868,13.357016659133013,13,120,181,181
016,12:37:55,18,,27.5,0.36439683989483457,6.316777792275787,-1,204,253,264
017,12:40:08,16,,25.95,1.0611918865570866,2.2516680770332775,18,180,249,250
018,12:40:19,16,,38.1,0.36439683989483457,6.316777792275787,-1,180,253,253
019,12:48:54,14,,32.85,3.7131130409455486,4.903589231421739,18,156,235,235
020,13:07:00,8,,17.75,0.7597097746675596,12.664471679429465,9,84,127,127
021,13:11:03,16,,23.7,1.6315094642945647,2.8219856547707556,18,180,246,246
022,13:19:52,11,,16.8,6.380237775231398,13.523094918088542,13,120,180,181
023,13:32:16,15,,15.15,3.4611869053947277,7.0326154768233,16,168,224,224
024,13:39:17,9,,10.05,1.1403820601304688,13.045143964892373,9,96,125,125
025,13:43:16,18,,16.983333333333334,0.49015776009230955,6.4425387124732625,-1,204,252,252
026,13:50:39,11,,13.85,6.214159516275868,13.357016659133013,13,120,181,181
027,13:51:39,10,,20.766666666666666,7.681122678087559,16.014456011420894,12,108,173,173
028,13:54:29,10,,22.266666666666666,5.121525783442727,14.645335307252251,11,108,156,156
029,14:15:53,7,,12.033333333333333,4.1289641532531585,14.843249867538873,8,72,103,104
030,14:22:02,12,,16.466666666666665,5.079577744448094,12.222434887305239,13,132,187,187
031,14:34:30,13,,10.0,4.038802948155535,8.800707710060298,15,144,201,201
032,14:54:08,14,,10.033333333333333,2.327288590570182,7.089193352474944,15,156,210,210
033,14:58:42,18,,10.05,1.0611918865570866,2.2516680770332775,18,204,249,249
034,15:19:25,18,,10.0,0.680502242611874,6.632883194992827,-1,204,251,252
035,15:19:57,17,,10.05,2.012198803054283,3.2026749935304735,18,192,244,245
036,15:49:43,7,,10.033333333333333,3.3324027489406944,15.2371646537026,9,72,113,114
037,15:52:34,8,,10.016666666666667,1.5210713127620692,13.425833217523975,9,84,123,124
038,16:00:24,13,,10.016666666666667,4.725835041698034,10.678215994078986,14,144,197,198
039,16:01:35,9,,23.416666666666668,3.598769734494878,13.122579258304402,11,96,148,148
040,16:06:24,10,,19.683333333333334,5.878385871643816,15.40219539545334,11,108,160,160
041,16:13:42,14,,17.466666666666665,1.7629935932696148,5.334422164698187,16,156,215,215
042,16:39:20,17,,10.0,2.202543843197903,3.3930200336740937,18,192,243,243
043,17:02:34,15,,10.016666666666667,3.0804979843818727,6.651926555810445,16,168,222,222
044,17:10:11,14,,10.066666666666666,2.136944100718756,6.8988488626235185,15,156,211,211
045,17:16:24,9,,10.016666666666667,1.2259927247618179,11.940278439047534,10,96,135,135
046,17:16:37,10,,12.633333333333333,6.068730351930086,15.592539875739611,11,108,161,161
047,17:19:59,8,,17.183333333333334,0.759709774667499,12.664471679429404,9,84,127,127
048,17:24:57,12,,23.466666666666665,3.467769421030486,8.229674182935248,15,132,204,204
049,17:38:01,7,,16.9,3.522747068472745,14.23703278275846,8,72,112,112
050,17:50:37,12,,10.05,4.706015895264015,10.658396847644967,14,132,191,191
