runner_id,golfer_id,latitude,longitude,timestamp,type,total_orders,total_revenue,avg_order_time_min
runner_1,runner_1,34.038792090224504,-84.59472794557075,5675,delivery-runner,0,0.0,
runner_1,runner_1,34.03880872534612,-84.59475480179792,5676,delivery-runner,0,0.0,
runner_1,runner_1,34.03880872534612,-84.59475480179792,5676,delivery-runner,0,0.0,
runner_1,runner_1,34.03882536046774,-84.59478165802508,5677,delivery-runner,0,0.0,
runner_1,runner_1,34.03884199558936,-84.59480851425225,5678,delivery-runner,0,0.0,
runner_1,runner_1,34.03885863071097,-84.59483537047942,5679,delivery-runner,0,0.0,
runner_1,runner_1,34.03887526583259,-84.59486222670658,5680,delivery-runner,0,0.0,
runner_1,runner_1,34.038891900954205,-84.59488908293375,5681,delivery-runner,0,0.0,
runner_1,runner_1,34.03890853607582,-84.5949159391609,5682,delivery-runner,0,0.0,
runner_1,runner_1,34.03892517119744,-84.59494279538806,5683,delivery-runner,0,0.0,
runner_1,runner_1,34.03894180631906,-84.59496965161523,5684,delivery-runner,0,0.0,
runner_1,runner_1,34.03895844144067,-84.5949965078424,5685,delivery-runner,0,0.0,
runner_1,runner_1,34.03897507656229,-84.59502336406956,5686,delivery-runner,0,0.0,
runner_1,runner_1,34.038991711683906,-84.59505022029673,5687,delivery-runner,0,0.0,
runner_1,runner_1,34.038991711683906,-84.59505022029673,5687,delivery-runner,0,0.0,
runner_1,runner_1,34.039008346805524,-84.59507707652389,5688,delivery-runner,0,0.0,
runner_1,runner_1,34.03902498192714,-84.59510393275106,5689,delivery-runner,0,0.0,
runner_1,runner_1,34.03904161704876,-84.59513078897822,5690,delivery-runner,0,0.0,
runner_1,runner_1,34.03905825217038,-84.59515764520539,5691,delivery-runner,0,0.0,
runner_1,runner_1,34.039074887291996,-84.59518450143256,5692,delivery-runner,0,0.0,
runner_1,runner_1,34.03909152241361,-84.59521135765971,5693,delivery-runner,0,0.0,
runner_1,runner_1,34.039108157535225,-84.59523821388687,5694,delivery-runner,0,0.0,
runner_1,runner_1,34.03912479265684,-84.59526507011404,5695,delivery-runner,0,0.0,
runner_1,runner_1,34.03914142777846,-84.5952919263412,5696,delivery-runner,0,0.0,
runner_1,runner_1,34.03915806290008,-84.59531878256837,5697,delivery-runner,0,0.0,
runner_1,runner_1,34.0391746980217,-84.59534563879554,5698,delivery-runner,0,0.0,
runner_1,runner_1,34.0391746980217,-84.59534563879554,5698,delivery-runner,0,0.0,
runner_1,runner_1,34.03920010932896,-84.59535437868279,5699,delivery-runner,0,0.0,
runner_1,runner_1,34.03922552063622,-84.59536311857003,5700,delivery-runner,0,0.0,
runner_1,runner_1,34.03925093194348,-84.5953718584573,5701,delivery-runner,0,0.0,
runner_1,runner_1,34.03927634325074,-84.59538059834455,5702,delivery-runner,0,0.0,
runner_1,runner_1,34.039301754558004,-84.5953893382318,5703,delivery-runner,0,0.0,
runner_1,runner_1,34.03932716586527,-84.59539807811905,5704,delivery-runner,0,0.0,
runner_1,runner_1,34.03935257717253,-84.5954068180063,5705,delivery-runner,0,0.0,
runner_1,runner_1,34.03937798847979,-84.59541555789355,5706,delivery-runner,0,0.0,
runner_1,runner_1,34.03940339978705,-84.59542429778081,5707,delivery-runner,0,0.0,
runner_1,runner_1,34.03942881109431,-84.59543303766806,5708,delivery-runner,0,0.0,
runner_1,runner_1,34.039454222401574,-84.59544177755531,5709,delivery-runner,0,0.0,
runner_1,runner_1,34.039454222401574,-84.59544177755531,5709,delivery-runner,0,0.0,
runner_1,runner_1,34.03948177589736,-84.59544609540582,5710,delivery-runner,0,0.0,
runner_1,runner_1,34.03950932939314,-84.59545041325632,5711,delivery-runner,0,0.0,
runner_1,runner_1,34.039536882888925,-84.59545473110683,5712,delivery-runner,0,0.0,
runner_1,runner_1,34.03956443638471,-84.59545904895734,5713,delivery-runner,0,0.0,
runner_1,runner_1,34.03959198988049,-84.59546336680783,5714,delivery-runner,0,0.0,
runner_1,runner_1,34.03961954337627,-84.59546768465835,5715,delivery-runner,0,0.0,
runner_1,runner_1,34.03964709687205,-84.59547200250884,5716,delivery-runner,0,0.0,
runner_1,runner_1,34.039674650367836,-84.59547632035935,5717,delivery-runner,0,0.0,
runner_1,runner_1,34.03970220386362,-84.59548063820986,5718,delivery-runner,0,0.0,
runner_1,runner_1,34.0397297573594,-84.59548495606036,5719,delivery-runner,0,0.0,
runner_1,runner_1,34.03975731085519,-84.59548927391087,5720,delivery-runner,0,0.0,
runner_1,runner_1,34.03975731085519,-84.59548927391087,5720,delivery-runner,0,0.0,
runner_1,runner_1,34.03978486435097,-84.59549359176138,5721,delivery-runner,0,0.0,
runner_1,runner_1,34.039812417846754,-84.59549790961188,5722,delivery-runner,0,0.0,
runner_1,runner_1,34.03983997134254,-84.59550222746239,5723,delivery-runner,0,0.0,
runner_1,runner_1,34.03986752483832,-84.5955065453129,5724,delivery-runner,0,0.0,
runner_1,runner_1,34.039895078334105,-84.5955108631634,5725,delivery-runner,0,0.0,
runner_1,runner_1,34.03992263182989,-84.59551518101391,5726,delivery-runner,0,0.0,
runner_1,runner_1,34.03995018532567,-84.5955194988644,5727,delivery-runner,0,0.0,
runner_1,runner_1,34.039977738821456,-84.59552381671492,5728,delivery-runner,0,0.0,
runner_1,runner_1,34.04000529231724,-84.59552813456543,5729,delivery-runner,0,0.0,
runner_1,runner_1,34.04003284581302,-84.59553245241592,5730,delivery-runner,0,0.0,
runner_1,runner_1,34.04006039930881,-84.59553677026643,5731,delivery-runner,0,0.0,
runner_1,runner_1,34.04006039930881,-84.59553677026643,5731,delivery-runner,0,0.0,
runner_1,runner_1,34.04008795280459,-84.59554108811695,5732,delivery-runner,0,0.0,
runner_1,runner_1,34.040115506300374,-84.59554540596744,5733,delivery-runner,0,0.0,
runner_1,runner_1,34.04014305979616,-84.59554972381795,5734,delivery-runner,0,0.0,
runner_1,runner_1,34.04017061329194,-84.59555404166846,5735,delivery-runner,0,0.0,
runner_1,runner_1,34.040198166787725,-84.59555835951896,5736,delivery-runner,0,0.0,
runner_1,runner_1,34.04022572028351,-84.59556267736947,5737,delivery-runner,0,0.0,
runner_1,runner_1,34.04025327377929,-84.59556699521997,5738,delivery-runner,0,0.0,
runner_1,runner_1,34.040280827275076,-84.59557131307048,5739,delivery-runner,0,0.0,
runner_1,runner_1,34.04030838077086,-84.59557563092099,5740,delivery-runner,0,0.0,
runner_1,runner_1,34.04033593426664,-84.59557994877149,5741,delivery-runner,0,0.0,
runner_1,runner_1,34.04036348776243,-84.595584266622,5742,delivery-runner,0,0.0,
runner_1,runner_1,34.04036348776243,-84.595584266622,5742,delivery-runner,0,0.0,
runner_1,runner_1,34.04039104125821,-84.59558858447251,5743,delivery-runner,0,0.0,
runner_1,runner_1,34.040418594753994,-84.595592902323,5744,delivery-runner,0,0.0,
runner_1,runner_1,34.04044614824978,-84.59559722017352,5745,delivery-runner,0,0.0,
runner_1,runner_1,34.04047370174556,-84.59560153802403,5746,delivery-runner,0,0.0,
runner_1,runner_1,34.040501255241345,-84.59560585587452,5747,delivery-runner,0,0.0,
runner_1,runner_1,34.04052880873712,-84.59561017372503,5748,delivery-runner,0,0.0,
runner_1,runner_1,34.040556362232905,-84.59561449157553,5749,delivery-runner,0,0.0,
runner_1,runner_1,34.04058391572869,-84.59561880942604,5750,delivery-runner,0,0.0,
runner_1,runner_1,34.04061146922447,-84.59562312727655,5751,delivery-runner,0,0.0,
runner_1,runner_1,34.040639022720256,-84.59562744512705,5752,delivery-runner,0,0.0,
runner_1,runner_1,34.04066657621604,-84.59563176297756,5753,delivery-runner,0,0.0,
runner_1,runner_1,34.04066657621604,-84.59563176297756,5753,delivery-runner,0,0.0,
runner_1,runner_1,34.040694129711824,-84.59563608082807,5754,delivery-runner,0,0.0,
runner_1,runner_1,34.04072168320761,-84.59564039867857,5755,delivery-runner,0,0.0,
runner_1,runner_1,34.04074923670339,-84.59564471652908,5756,delivery-runner,0,0.0,
runner_1,runner_1,34.040776790199175,-84.59564903437958,5757,delivery-runner,0,0.0,
runner_1,runner_1,34.04080434369496,-84.59565335223009,5758,delivery-runner,0,0.0,
runner_1,runner_1,34.04083189719074,-84.59565767008058,5759,delivery-runner,0,0.0,
runner_1,runner_1,34.040859450686526,-84.5956619879311,5760,delivery-runner,0,0.0,
runner_1,runner_1,34.04088700418231,-84.59566630578159,5761,delivery-runner,0,0.0,
runner_1,runner_1,34.04091455767809,-84.5956706236321,5762,delivery-runner,0,0.0,
runner_1,runner_1,34.04094211117388,-84.5956749414826,5763,delivery-runner,0,0.0,
runner_1,runner_1,34.04096966466966,-84.59567925933311,5764,delivery-runner,0,0.0,
runner_1,runner_1,34.04096966466966,-84.59567925933311,5764,delivery-runner,0,0.0,
runner_1,runner_1,34.040997218165444,-84.59568357718362,5765,delivery-runner,0,0.0,
runner_1,runner_1,34.04102477166123,-84.59568789503412,5766,delivery-runner,0,0.0,
runner_1,runner_1,34.04105232515701,-84.59569221288463,5767,delivery-runner,0,0.0,
runner_1,runner_1,34.041079878652795,-84.59569653073514,5768,delivery-runner,0,0.0,
runner_1,runner_1,34.04110743214858,-84.59570084858564,5769,delivery-runner,0,0.0,
runner_1,runner_1,34.04113498564436,-84.59570516643615,5770,delivery-runner,0,0.0,
runner_1,runner_1,34.041162539140146,-84.59570948428664,5771,delivery-runner,0,0.0,
runner_1,runner_1,34.04119009263593,-84.59571380213715,5772,delivery-runner,0,0.0,
runner_1,runner_1,34.04121764613171,-84.59571811998767,5773,delivery-runner,0,0.0,
runner_1,runner_1,34.0412451996275,-84.59572243783816,5774,delivery-runner,0,0.0,
runner_1,runner_1,34.04127275312328,-84.59572675568867,5775,delivery-runner,0,0.0,
runner_1,runner_1,34.04127275312328,-84.59572675568867,5775,delivery-runner,0,0.0,
runner_1,runner_1,34.041272175480096,-84.5957161844135,5776,delivery-runner,0,0.0,
runner_1,runner_1,34.04127159783691,-84.59570561313834,5777,delivery-runner,0,0.0,
runner_1,runner_1,34.041271020193726,-84.59569504186315,5778,delivery-runner,0,0.0,
runner_1,runner_1,34.04127044255054,-84.59568447058798,5779,delivery-runner,0,0.0,
runner_1,runner_1,34.041269864907356,-84.59567389931281,5780,delivery-runner,0,0.0,
runner_1,runner_1,34.041269287264164,-84.59566332803765,5781,delivery-runner,0,0.0,
runner_1,runner_1,34.04126870962098,-84.59565275676248,5782,delivery-runner,0,0.0,
runner_1,runner_1,34.041268131977795,-84.5956421854873,5783,delivery-runner,0,0.0,
runner_1,runner_1,34.04126755433461,-84.59563161421212,5784,delivery-runner,0,0.0,
runner_1,runner_1,34.041266976691425,-84.59562104293695,5785,delivery-runner,0,0.0,
runner_1,runner_1,34.04126639904824,-84.59561047166179,5786,delivery-runner,0,0.0,
runner_1,runner_1,34.04126639904824,-84.59561047166179,5786,delivery-runner,0,0.0,
runner_1,runner_1,34.04124510330386,-84.59558893480101,5787,delivery-runner,0,0.0,
runner_1,runner_1,34.041223807559476,-84.59556739794024,5788,delivery-runner,0,0.0,
runner_1,runner_1,34.0412025118151,-84.59554586107946,5789,delivery-runner,0,0.0,
runner_1,runner_1,34.04118121607072,-84.59552432421869,5790,delivery-runner,0,0.0,
runner_1,runner_1,34.041159920326336,-84.59550278735792,5791,delivery-runner,0,0.0,
runner_1,runner_1,34.041138624581954,-84.59548125049714,5792,delivery-runner,0,0.0,
runner_1,runner_1,34.04111732883757,-84.59545971363637,5793,delivery-runner,0,0.0,
runner_1,runner_1,34.04109603309319,-84.5954381767756,5794,delivery-runner,0,0.0,
runner_1,runner_1,34.041074737348815,-84.59541663991482,5795,delivery-runner,0,0.0,
runner_1,runner_1,34.04105344160443,-84.59539510305405,5796,delivery-runner,0,0.0,
runner_1,runner_1,34.04103214586005,-84.59537356619327,5797,delivery-runner,0,0.0,
runner_1,runner_1,34.04103214586005,-84.59537356619327,5797,delivery-runner,0,0.0,
runner_1,runner_1,34.04101085011567,-84.5953520293325,5798,delivery-runner,0,0.0,
runner_1,runner_1,34.040989554371286,-84.59533049247172,5799,delivery-runner,0,0.0,
runner_1,runner_1,34.04096825862691,-84.59530895561095,5800,delivery-runner,0,0.0,
runner_1,runner_1,34.04094696288253,-84.59528741875017,5801,delivery-runner,0,0.0,
runner_1,runner_1,34.04092566713815,-84.5952658818894,5802,delivery-runner,0,0.0,
runner_1,runner_1,34.040904371393765,-84.59524434502862,5803,delivery-runner,0,0.0,
runner_1,runner_1,34.04088307564938,-84.59522280816785,5804,delivery-runner,0,0.0,
runner_1,runner_1,34.040861779905,-84.59520127130708,5805,delivery-runner,0,0.0,
runner_1,runner_1,34.040840484160626,-84.5951797344463,5806,delivery-runner,0,0.0,
runner_1,runner_1,34.04081918841624,-84.59515819758552,5807,delivery-runner,0,0.0,
runner_1,runner_1,34.04079789267186,-84.59513666072475,5808,delivery-runner,0,0.0,
runner_1,runner_1,34.04079789267186,-84.59513666072475,5808,delivery-runner,0,0.0,
runner_1,runner_1,34.0407956126218,-84.59512967873324,5809,delivery-runner,0,0.0,
runner_1,runner_1,34.04079333257174,-84.59512269674174,5810,delivery-runner,0,0.0,
runner_1,runner_1,34.040791052521676,-84.59511571475024,5811,delivery-runner,0,0.0,
runner_1,runner_1,34.040788772471615,-84.59510873275873,5812,delivery-runner,0,0.0,
runner_1,runner_1,34.04078649242155,-84.59510175076723,5813,delivery-runner,0,0.0,
runner_1,runner_1,34.04078421237149,-84.59509476877574,5814,delivery-runner,0,0.0,
runner_1,runner_1,34.04078193232143,-84.59508778678423,5815,delivery-runner,0,0.0,
runner_1,runner_1,34.04077965227137,-84.59508080479273,5816,delivery-runner,0,0.0,
runner_1,runner_1,34.04077737222131,-84.59507382280123,5817,delivery-runner,0,0.0,
runner_1,runner_1,34.040775092171245,-84.59506684080972,5818,delivery-runner,0,0.0,
runner_1,runner_1,34.04077281212118,-84.59505985881822,5819,delivery-runner,0,0.0,
runner_1,runner_1,34.04077281212118,-84.59505985881822,5819,delivery-runner,0,0.0,
runner_1,runner_1,34.040798033325444,-84.59507392665822,5820,delivery-runner,0,0.0,
runner_1,runner_1,34.040823254529705,-84.59508799449823,5821,delivery-runner,0,0.0,
runner_1,runner_1,34.04084847573396,-84.59510206233823,5822,delivery-runner,0,0.0,
runner_1,runner_1,34.04087369693822,-84.59511613017824,5823,delivery-runner,0,0.0,
runner_1,runner_1,34.04089891814248,-84.59513019801824,5824,delivery-runner,0,0.0,
runner_1,runner_1,34.04092413934674,-84.59514426585825,5825,delivery-runner,0,0.0,
runner_1,runner_1,34.040949360551004,-84.59515833369825,5826,delivery-runner,0,0.0,
runner_1,runner_1,34.040974581755265,-84.59517240153826,5827,delivery-runner,0,0.0,
runner_1,runner_1,34.04099980295952,-84.59518646937826,5828,delivery-runner,0,0.0,
runner_1,runner_1,34.04102502416378,-84.59520053721828,5829,delivery-runner,0,0.0,
runner_1,runner_1,34.04105024536804,-84.59521460505827,5830,delivery-runner,0,0.0,
runner_1,runner_1,34.04105024536804,-84.59521460505827,5830,delivery-runner,0,0.0,
runner_1,runner_1,34.0410754665723,-84.59522867289827,5831,delivery-runner,0,0.0,
runner_1,runner_1,34.041100687776556,-84.59524274073829,5832,delivery-runner,0,0.0,
runner_1,runner_1,34.04112590898082,-84.59525680857828,5833,delivery-runner,0,0.0,
runner_1,runner_1,34.04115113018508,-84.5952708764183,5834,delivery-runner,0,0.0,
runner_1,runner_1,34.04117635138934,-84.5952849442583,5835,delivery-runner,0,0.0,
runner_1,runner_1,34.04120157259359,-84.59529901209831,5836,delivery-runner,0,0.0,
runner_1,runner_1,34.041226793797854,-84.59531307993831,5837,delivery-runner,0,0.0,
runner_1,runner_1,34.041252015002115,-84.59532714777832,5838,delivery-runner,0,0.0,
runner_1,runner_1,34.041277236206376,-84.59534121561832,5839,delivery-runner,0,0.0,
runner_1,runner_1,34.04130245741063,-84.59535528345833,5840,delivery-runner,0,0.0,
runner_1,runner_1,34.04132767861489,-84.59536935129833,5841,delivery-runner,0,0.0,
runner_1,runner_1,34.04132767861489,-84.59536935129833,5841,delivery-runner,0,0.0,
runner_1,runner_1,34.04135289981915,-84.59538341913833,5842,delivery-runner,0,0.0,
runner_1,runner_1,34.041378121023406,-84.59539748697834,5843,delivery-runner,0,0.0,
runner_1,runner_1,34.04140334222767,-84.59541155481834,5844,delivery-runner,0,0.0,
runner_1,runner_1,34.04142856343193,-84.59542562265835,5845,delivery-runner,0,0.0,
runner_1,runner_1,34.04145378463619,-84.59543969049835,5846,delivery-runner,0,0.0,
runner_1,runner_1,34.04147900584044,-84.59545375833837,5847,delivery-runner,0,0.0,
runner_1,runner_1,34.041504227044705,-84.59546782617836,5848,delivery-runner,0,0.0,
runner_1,runner_1,34.041529448248966,-84.59548189401838,5849,delivery-runner,0,0.0,
runner_1,runner_1,34.04155466945323,-84.59549596185838,5850,delivery-runner,0,0.0,
runner_1,runner_1,34.04157989065748,-84.59551002969839,5851,delivery-runner,0,0.0,
runner_1,runner_1,34.04160511186174,-84.59552409753839,5852,delivery-runner,0,0.0,
runner_1,runner_1,34.04160511186174,-84.59552409753839,5852,delivery-runner,0,0.0,
runner_1,runner_1,34.041630333066,-84.59553816537839,5853,delivery-runner,0,0.0,
runner_1,runner_1,34.041655554270264,-84.5955522332184,5854,delivery-runner,0,0.0,
runner_1,runner_1,34.04168077547452,-84.5955663010584,5855,delivery-runner,0,0.0,
runner_1,runner_1,34.04170599667878,-84.59558036889841,5856,delivery-runner,0,0.0,
runner_1,runner_1,34.04173121788304,-84.59559443673841,5857,delivery-runner,0,0.0,
runner_1,runner_1,34.0417564390873,-84.59560850457842,5858,delivery-runner,0,0.0,
runner_1,runner_1,34.04178166029156,-84.59562257241842,5859,delivery-runner,0,0.0,
runner_1,runner_1,34.04180688149582,-84.59563664025843,5860,delivery-runner,0,0.0,
runner_1,runner_1,34.04183210270008,-84.59565070809843,5861,delivery-runner,0,0.0,
runner_1,runner_1,34.04185732390434,-84.59566477593845,5862,delivery-runner,0,0.0,
runner_1,runner_1,34.0418825451086,-84.59567884377844,5863,delivery-runner,0,0.0,
runner_1,runner_1,34.0418825451086,-84.59567884377844,5884,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04185732390434,-84.59566477593845,5885,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04183210270008,-84.59565070809843,5886,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04180688149582,-84.59563664025843,5887,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04178166029156,-84.59562257241842,5888,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.0417564390873,-84.59560850457842,5889,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04173121788304,-84.59559443673841,5890,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04170599667878,-84.59558036889841,5891,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04168077547452,-84.5955663010584,5892,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041655554270264,-84.5955522332184,5893,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041630333066,-84.59553816537839,5894,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04160511186174,-84.59552409753839,5895,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04160511186174,-84.59552409753839,5895,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04157989065748,-84.59551002969839,5896,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04155466945323,-84.59549596185838,5897,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041529448248966,-84.59548189401838,5898,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041504227044705,-84.59546782617836,5899,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04147900584044,-84.59545375833837,5900,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04145378463619,-84.59543969049835,5901,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04142856343193,-84.59542562265835,5902,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04140334222767,-84.59541155481834,5903,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041378121023406,-84.59539748697834,5904,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04135289981915,-84.59538341913833,5905,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04132767861489,-84.59536935129833,5906,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04132767861489,-84.59536935129833,5906,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04130245741063,-84.59535528345833,5907,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041277236206376,-84.59534121561832,5908,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041252015002115,-84.59532714777832,5909,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041226793797854,-84.59531307993831,5910,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04120157259359,-84.59529901209831,5911,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04117635138934,-84.5952849442583,5912,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04115113018508,-84.5952708764183,5913,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.04112590898082,-84.59525680857828,5914,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.041100687776556,-84.59524274073829,5915,delivery-runner,1,25.0,14.57452462473913
runner_1,runner_1,34.0410754665723,-84.59522867289827,5916,delivery-runner,1,25.0,14.57452462473913
