golfer_id,latitude,longitude,timestamp,type
golfer_1,34.03890628188649,-84.5906498008284,320,golfer
golfer_1,34.03892500007045,-84.59059304460428,330,golfer
golfer_1,34.0389437182544,-84.59053628838016,340,golfer
golfer_1,34.038962436438354,-84.59047953215605,350,golfer
golfer_1,34.038981154622306,-84.59042277593194,360,golfer
golfer_1,34.038981154622306,-84.59042277593194,360,golfer
golfer_1,34.03899987280626,-84.59036601970783,370,golfer
golfer_1,34.03901859099021,-84.59030926348372,380,golfer
golfer_1,34.03903730917416,-84.5902525072596,390,golfer
golfer_1,34.03905602735812,-84.5901957510355,400,golfer
golfer_1,34.039074745542074,-84.59013899481138,410,golfer
golfer_1,34.039093463726026,-84.59008223858727,420,golfer
golfer_1,34.039093463726026,-84.59008223858727,420,golfer
golfer_1,34.03912335121561,-84.59003109141534,430,golfer
golfer_1,34.03915323870519,-84.58997994424342,440,golfer
golfer_1,34.03918312619477,-84.58992879707151,450,golfer
golfer_1,34.039213013684346,-84.58987764989958,460,golfer
golfer_1,34.03924290117393,-84.58982650272765,470,golfer
golfer_1,34.03927278866351,-84.58977535555573,480,golfer
golfer_1,34.03927278866351,-84.58977535555573,480,golfer
golfer_1,34.03930713373776,-84.58972644691374,490,golfer
golfer_1,34.039341478812005,-84.58967753827176,500,golfer
golfer_1,34.03937582388626,-84.58962862962977,510,golfer
golfer_1,34.03941016896051,-84.58957972098779,520,golfer
golfer_1,34.039444514034756,-84.5895308123458,530,golfer
golfer_1,34.039478859109,-84.58948190370381,540,golfer
golfer_1,34.039478859109,-84.58948190370381,540,golfer
golfer_1,34.03951320418325,-84.58943299506183,550,golfer
golfer_1,34.039547549257506,-84.58938408641984,560,golfer
golfer_1,34.039581894331754,-84.58933517777785,570,golfer
golfer_1,34.039616239406,-84.58928626913588,580,golfer
golfer_1,34.039650584480256,-84.5892373604939,590,golfer
golfer_1,34.039684929554504,-84.58918845185191,600,golfer
golfer_1,34.039684929554504,-84.58918845185191,600,golfer
golfer_1,34.03971927462875,-84.58913954320992,610,golfer
golfer_1,34.039753619703,-84.58909063456794,620,golfer
golfer_1,34.03978796477725,-84.58904172592595,630,golfer
golfer_1,34.0398223098515,-84.58899281728397,640,golfer
golfer_1,34.03985665492575,-84.58894390864198,650,golfer
golfer_1,34.039891,-84.588895,660,golfer
golfer_1,34.039891,-84.588895,660,golfer
golfer_1,34.039891,-84.588895,670,golfer
golfer_1,34.039891,-84.588895,680,golfer
golfer_1,34.039891,-84.588895,690,golfer
golfer_1,34.039891,-84.588895,700,golfer
golfer_1,34.039891,-84.588895,710,golfer
golfer_1,34.039891,-84.588895,720,golfer
golfer_1,34.039891,-84.588895,720,golfer
golfer_1,34.040020033333334,-84.58879118333333,730,golfer
golfer_1,34.040149066666665,-84.58868736666666,740,golfer
golfer_1,34.040278099999995,-84.58858355,750,golfer
golfer_1,34.04040713333333,-84.58847973333333,760,golfer
golfer_1,34.04053616666667,-84.58837591666666,770,golfer
golfer_1,34.0406652,-84.5882721,780,golfer
golfer_1,34.0406652,-84.5882721,780,golfer
golfer_1,34.0406652,-84.5882721,790,golfer
golfer_1,34.0406652,-84.5882721,800,golfer
golfer_1,34.0406652,-84.5882721,810,golfer
golfer_1,34.0406652,-84.5882721,820,golfer
golfer_1,34.0406652,-84.5882721,830,golfer
golfer_1,34.0406652,-84.5882721,840,golfer
golfer_1,34.0406652,-84.5882721,840,golfer
golfer_1,34.040729600406735,-84.58829718095683,850,golfer
golfer_1,34.04079400081346,-84.58832226191366,860,golfer
golfer_1,34.0408584012202,-84.58834734287049,870,golfer
golfer_1,34.040922801626934,-84.58837242382731,880,golfer
golfer_1,34.04098720203366,-84.58839750478414,890,golfer
golfer_1,34.0410516024404,-84.58842258574097,900,golfer
golfer_1,34.0410516024404,-84.58842258574097,900,golfer
golfer_1,34.04111600284713,-84.5884476666978,910,golfer
golfer_1,34.04118040325387,-84.58847274765463,920,golfer
golfer_1,34.041244803660604,-84.58849782861145,930,golfer
golfer_1,34.04130920406733,-84.58852290956828,940,golfer
golfer_1,34.04137360447407,-84.58854799052511,950,golfer
golfer_1,34.0414380048808,-84.58857307148195,960,golfer
golfer_1,34.0414380048808,-84.58857307148195,960,golfer
golfer_1,34.04150240528754,-84.58859815243878,970,golfer
golfer_1,34.041566805694266,-84.58862323339561,980,golfer
golfer_1,34.041631206101,-84.58864831435244,990,golfer
golfer_1,34.04169560650774,-84.58867339530926,1000,golfer
golfer_1,34.041760006914465,-84.58869847626609,1010,golfer
golfer_1,34.0418244073212,-84.58872355722292,1020,golfer
golfer_1,34.0418244073212,-84.58872355722292,1020,golfer
golfer_1,34.041888807727936,-84.58874863817975,1030,golfer
golfer_1,34.041953208134665,-84.58877371913658,1040,golfer
golfer_1,34.0420176085414,-84.5887988000934,1050,golfer
golfer_1,34.042082008948135,-84.58882388105023,1060,golfer
golfer_1,34.042146409354864,-84.58884896200706,1070,golfer
golfer_1,34.0422108097616,-84.5888740429639,1080,golfer
golfer_1,34.0422108097616,-84.5888740429639,1080,golfer
golfer_1,34.042275210168334,-84.58889912392073,1090,golfer
golfer_1,34.04233961057507,-84.58892420487756,1100,golfer
golfer_1,34.0424040109818,-84.58894928583439,1110,golfer
golfer_1,34.04246841138853,-84.58897436679122,1120,golfer
golfer_1,34.04253281179527,-84.58899944774805,1130,golfer
golfer_1,34.042597212202004,-84.58902452870488,1140,golfer
golfer_1,34.042597212202004,-84.58902452870488,1140,golfer
golfer_1,34.04266161260874,-84.58904960966171,1150,golfer
golfer_1,34.04272601301547,-84.58907469061855,1160,golfer
golfer_1,34.0427904134222,-84.58909977157538,1170,golfer
golfer_1,34.04285481382894,-84.5891248525322,1180,golfer
golfer_1,34.04291921423567,-84.58914993348903,1190,golfer
golfer_1,34.0429836146424,-84.58917501444586,1200,golfer
golfer_1,34.0429836146424,-84.58917501444586,1200,golfer
golfer_1,34.04302711111907,-84.58922157369778,1210,golfer
golfer_1,34.04307060759574,-84.5892681329497,1220,golfer
golfer_1,34.04311410407241,-84.58931469220161,1230,golfer
golfer_1,34.04315760054908,-84.58936125145354,1240,golfer
golfer_1,34.043201097025744,-84.58940781070547,1250,golfer
golfer_1,34.043244593502415,-84.58945436995738,1260,golfer
golfer_1,34.043244593502415,-84.58945436995738,1260,golfer
golfer_1,34.043271410439814,-84.58951806704249,1270,golfer
golfer_1,34.043298227377214,-84.5895817641276,1280,golfer
golfer_1,34.043325044314614,-84.58964546121271,1290,golfer
golfer_1,34.04335186125201,-84.58970915829781,1300,golfer
golfer_1,34.04337867818941,-84.58977285538292,1310,golfer
golfer_1,34.04340549512681,-84.58983655246803,1320,golfer
golfer_1,34.04340549512681,-84.58983655246803,1320,golfer
golfer_1,34.04343231206421,-84.58990024955314,1330,golfer
golfer_1,34.04345912900161,-84.58996394663825,1340,golfer
golfer_1,34.04348594593901,-84.59002764372336,1350,golfer
golfer_1,34.04351276287641,-84.59009134080847,1360,golfer
golfer_1,34.04353957981381,-84.59015503789358,1370,golfer
golfer_1,34.04356639675121,-84.59021873497869,1380,golfer
golfer_1,34.04356639675121,-84.59021873497869,1380,golfer
golfer_1,34.04359321368861,-84.5902824320638,1390,golfer
golfer_1,34.04362003062601,-84.59034612914891,1400,golfer
golfer_1,34.04364684756341,-84.59040982623401,1410,golfer
golfer_1,34.0436736645008,-84.59047352331912,1420,golfer
golfer_1,34.0437004814382,-84.59053722040423,1430,golfer
golfer_1,34.0437272983756,-84.59060091748934,1440,golfer
golfer_1,34.0437272983756,-84.59060091748934,1440,golfer
golfer_1,34.043754115313,-84.59066461457445,1450,golfer
golfer_1,34.0437809322504,-84.59072831165956,1460,golfer
golfer_1,34.0438077491878,-84.59079200874467,1470,golfer
golfer_1,34.0438345661252,-84.59085570582978,1480,golfer
golfer_1,34.0438613830626,-84.59091940291489,1490,golfer
golfer_1,34.0438882,-84.5909831,1500,golfer
golfer_1,34.0438882,-84.5909831,1500,golfer
golfer_1,34.0438882,-84.5909831,1510,golfer
golfer_1,34.0438882,-84.5909831,1520,golfer
golfer_1,34.0438882,-84.5909831,1530,golfer
golfer_1,34.0438882,-84.5909831,1540,golfer
golfer_1,34.0438882,-84.5909831,1550,golfer
golfer_1,34.0438882,-84.5909831,1560,golfer
golfer_1,34.0438882,-84.5909831,1560,golfer
golfer_1,34.0439102,-84.59111228333333,1570,golfer
golfer_1,34.0439322,-84.59124146666667,1580,golfer
golfer_1,34.0439542,-84.59137065,1590,golfer
golfer_1,34.043976199999996,-84.59149983333333,1600,golfer
golfer_1,34.0439982,-84.59162901666667,1610,golfer
golfer_1,34.0440202,-84.5917582,1620,golfer
golfer_1,34.0440202,-84.5917582,1620,golfer
golfer_1,34.0440202,-84.5917582,1630,golfer
golfer_1,34.0440202,-84.5917582,1640,golfer
golfer_1,34.0440202,-84.5917582,1650,golfer
golfer_1,34.0440202,-84.5917582,1660,golfer
golfer_1,34.0440202,-84.5917582,1670,golfer
golfer_1,34.0440202,-84.5917582,1680,golfer
golfer_1,34.0440202,-84.5917582,1680,golfer
golfer_1,34.04401246818182,-84.59178973030303,1690,golfer
golfer_1,34.04400473636363,-84.59182126060607,1700,golfer
golfer_1,34.04399700454545,-84.59185279090909,1710,golfer
golfer_1,34.04398927272727,-84.59188432121212,1720,golfer
golfer_1,34.04398154090909,-84.59191585151515,1730,golfer
golfer_1,34.04397380909091,-84.59194738181819,1740,golfer
golfer_1,34.04397380909091,-84.59194738181819,1740,golfer
golfer_1,34.04396607727273,-84.59197891212122,1750,golfer
golfer_1,34.04395834545454,-84.59201044242424,1760,golfer
golfer_1,34.04395061363636,-84.59204197272727,1770,golfer
golfer_1,34.04394288181818,-84.5920735030303,1780,golfer
golfer_1,34.043935149999996,-84.59210503333333,1790,golfer
golfer_1,34.043927418181816,-84.59213656363636,1800,golfer
golfer_1,34.043927418181816,-84.59213656363636,1800,golfer
golfer_1,34.04391968636364,-84.59216809393939,1810,golfer
golfer_1,34.04391195454545,-84.59219962424243,1820,golfer
golfer_1,34.04390422272727,-84.59223115454546,1830,golfer
golfer_1,34.04389649090909,-84.59226268484848,1840,golfer
golfer_1,34.043888759090905,-84.59229421515151,1850,golfer
golfer_1,34.043881027272725,-84.59232574545454,1860,golfer
golfer_1,34.043881027272725,-84.59232574545454,1860,golfer
golfer_1,34.043873295454546,-84.59235727575758,1870,golfer
golfer_1,34.04386556363636,-84.59238880606061,1880,golfer
golfer_1,34.04385783181818,-84.59242033636363,1890,golfer
golfer_1,34.0438501,-84.59245186666666,1900,golfer
golfer_1,34.043842368181814,-84.5924833969697,1910,golfer
golfer_1,34.043834636363634,-84.59251492727273,1920,golfer
golfer_1,34.043834636363634,-84.59251492727273,1920,golfer
golfer_1,34.043826904545455,-84.59254645757576,1930,golfer
golfer_1,34.04381917272727,-84.5925779878788,1940,golfer
golfer_1,34.04381144090909,-84.59260951818183,1950,golfer
golfer_1,34.04380370909091,-84.59264104848485,1960,golfer
golfer_1,34.04379597727272,-84.59267257878788,1970,golfer
golfer_1,34.04378824545454,-84.59270410909092,1980,golfer
golfer_1,34.04378824545454,-84.59270410909092,1980,golfer
golfer_1,34.043780513636364,-84.59273563939395,1990,golfer
golfer_1,34.04377278181818,-84.59276716969697,2000,golfer
golfer_1,34.04376504999999,-84.5927987,2010,golfer
golfer_1,34.04375731818181,-84.59283023030304,2020,golfer
golfer_1,34.04374958636363,-84.59286176060606,2030,golfer
golfer_1,34.043741854545445,-84.59289329090909,2040,golfer
golfer_1,34.043741854545445,-84.59289329090909,2040,golfer
golfer_1,34.043734122727265,-84.59292482121212,2050,golfer
golfer_1,34.04372639090908,-84.59295635151516,2060,golfer
golfer_1,34.0437186590909,-84.59298788181817,2070,golfer
golfer_1,34.04371092727272,-84.59301941212121,2080,golfer
golfer_1,34.04370319545453,-84.59305094242424,2090,golfer
golfer_1,34.043695463636354,-84.59308247272727,2100,golfer
golfer_1,34.043695463636354,-84.59308247272727,2100,golfer
golfer_1,34.043687731818174,-84.59311400303031,2110,golfer
golfer_1,34.04367999999999,-84.59314553333334,2120,golfer
golfer_1,34.04367226818181,-84.59317706363638,2130,golfer
golfer_1,34.04366453636363,-84.5932085939394,2140,golfer
golfer_1,34.04365680454544,-84.59324012424243,2150,golfer
golfer_1,34.04364907272726,-84.59327165454546,2160,golfer
golfer_1,34.04364907272726,-84.59327165454546,2160,golfer
golfer_1,34.04364134090908,-84.5933031848485,2170,golfer
golfer_1,34.0436336090909,-84.59333471515153,2180,golfer
golfer_1,34.04362587727272,-84.59336624545455,2190,golfer
golfer_1,34.04361814545454,-84.59339777575758,2200,golfer
golfer_1,34.04361041363635,-84.59342930606061,2210,golfer
golfer_1,34.04360268181817,-84.59346083636365,2220,golfer
golfer_1,34.04360268181817,-84.59346083636365,2220,golfer
golfer_1,34.04359494999999,-84.59349236666668,2230,golfer
golfer_1,34.043587218181806,-84.5935238969697,2240,golfer
golfer_1,34.043579486363626,-84.59355542727273,2250,golfer
golfer_1,34.04357175454545,-84.59358695757577,2260,golfer
golfer_1,34.04356402272726,-84.59361848787879,2270,golfer
golfer_1,34.04355629090908,-84.59365001818182,2280,golfer
golfer_1,34.04355629090908,-84.59365001818182,2280,golfer
golfer_1,34.0435485590909,-84.59368154848485,2290,golfer
golfer_1,34.043540827272714,-84.59371307878789,2300,golfer
golfer_1,34.043533095454535,-84.59374460909092,2310,golfer
golfer_1,34.043525363636356,-84.59377613939394,2320,golfer
golfer_1,34.04351763181817,-84.59380766969697,2330,golfer
golfer_1,34.04350989999999,-84.5938392,2340,golfer
golfer_1,34.04350989999999,-84.5938392,2340,golfer
golfer_1,34.04350989999999,-84.5938392,2350,golfer
golfer_1,34.04350989999999,-84.5938392,2360,golfer
golfer_1,34.04350989999999,-84.5938392,2370,golfer
golfer_1,34.04350989999999,-84.5938392,2380,golfer
golfer_1,34.04350989999999,-84.5938392,2390,golfer
golfer_1,34.04350989999999,-84.5938392,2400,golfer
golfer_1,34.04350989999999,-84.5938392,2400,golfer
golfer_1,34.04360324999999,-84.59385041666667,2410,golfer
golfer_1,34.04369659999999,-84.59386163333333,2420,golfer
golfer_1,34.04378994999999,-84.59387285,2430,golfer
golfer_1,34.0438833,-84.59388406666667,2440,golfer
golfer_1,34.04397665,-84.59389528333334,2450,golfer
golfer_1,34.04407,-84.5939065,2460,golfer
golfer_1,34.04407,-84.5939065,2460,golfer
golfer_1,34.04407,-84.5939065,2470,golfer
golfer_1,34.04407,-84.5939065,2480,golfer
golfer_1,34.04407,-84.5939065,2490,golfer
golfer_1,34.04407,-84.5939065,2500,golfer
golfer_1,34.04407,-84.5939065,2510,golfer
golfer_1,34.04407,-84.5939065,2520,golfer
golfer_1,34.04407,-84.5939065,2520,golfer
golfer_1,34.04412174078122,-84.59392696320474,2530,golfer
golfer_1,34.044173481562446,-84.59394742640946,2540,golfer
golfer_1,34.04422522234367,-84.59396788961419,2550,golfer
golfer_1,34.04427696312489,-84.59398835281893,2560,golfer
golfer_1,34.04432870390611,-84.59400881602365,2570,golfer
golfer_1,34.044380444687334,-84.59402927922838,2580,golfer
golfer_1,34.044380444687334,-84.59402927922838,2580,golfer
golfer_1,34.04443218546856,-84.59404974243311,2590,golfer
golfer_1,34.04448392624978,-84.59407020563783,2600,golfer
golfer_1,34.044535667031006,-84.59409066884257,2610,golfer
golfer_1,34.04458740781223,-84.5941111320473,2620,golfer
golfer_1,34.044639148593454,-84.59413159525202,2630,golfer
golfer_1,34.04469088937468,-84.59415205845676,2640,golfer
golfer_1,34.04469088937468,-84.59415205845676,2640,golfer
golfer_1,34.0447426301559,-84.59417252166148,2650,golfer
golfer_1,34.044794370937126,-84.59419298486621,2660,golfer
golfer_1,34.04484611171834,-84.59421344807095,2670,golfer
golfer_1,34.04489785249957,-84.59423391127567,2680,golfer
golfer_1,34.04494959328079,-84.59425437448039,2690,golfer
golfer_1,34.045001334062015,-84.59427483768512,2700,golfer
golfer_1,34.045001334062015,-84.59427483768512,2700,golfer
golfer_1,34.04505307484324,-84.59429530088985,2710,golfer
golfer_1,34.04510481562446,-84.59431576409457,2720,golfer
golfer_1,34.045156556405686,-84.59433622729931,2730,golfer
golfer_1,34.0452082971869,-84.59435669050404,2740,golfer
golfer_1,34.04526003796813,-84.59437715370876,2750,golfer
golfer_1,34.04531177874935,-84.5943976169135,2760,golfer
golfer_1,34.04531177874935,-84.5943976169135,2760,golfer
golfer_1,34.045363519530575,-84.59441808011823,2770,golfer
golfer_1,34.0454152603118,-84.59443854332295,2780,golfer
golfer_1,34.045467001093016,-84.59445900652769,2790,golfer
golfer_1,34.04551874187424,-84.59447946973242,2800,golfer
golfer_1,34.045570482655464,-84.59449993293714,2810,golfer
golfer_1,34.04562222343669,-84.59452039614187,2820,golfer
golfer_1,34.04562222343669,-84.59452039614187,2820,golfer
golfer_1,34.04567396421791,-84.59454085934661,2830,golfer
golfer_1,34.045725704999136,-84.59456132255133,2840,golfer
golfer_1,34.04577744578036,-84.59458178575606,2850,golfer
golfer_1,34.04582918656158,-84.5946022489608,2860,golfer
golfer_1,34.04588092734281,-84.59462271216552,2870,golfer
golfer_1,34.04593266812403,-84.59464317537025,2880,golfer
golfer_1,34.04593266812403,-84.59464317537025,2880,golfer
golfer_1,34.045984408905255,-84.59466363857499,2890,golfer
golfer_1,34.04603614968648,-84.5946841017797,2900,golfer
golfer_1,34.0460878904677,-84.59470456498444,2910,golfer
golfer_1,34.04613963124892,-84.59472502818917,2920,golfer
golfer_1,34.046191372030144,-84.5947454913939,2930,golfer
golfer_1,34.04624311281137,-84.59476595459863,2940,golfer
golfer_1,34.04624311281137,-84.59476595459863,2940,golfer
golfer_1,34.046296860142924,-84.59476429237559,2950,golfer
golfer_1,34.04635060747448,-84.59476263015253,2960,golfer
golfer_1,34.04640435480604,-84.59476096792949,2970,golfer
golfer_1,34.0464581021376,-84.59475930570645,2980,golfer
golfer_1,34.046511849469155,-84.59475764348339,2990,golfer
golfer_1,34.04656559680071,-84.59475598126035,3000,golfer
golfer_1,34.04656559680071,-84.59475598126035,3000,golfer
golfer_1,34.04662017475623,-84.59474516007921,3010,golfer
golfer_1,34.046674752711745,-84.59473433889809,3020,golfer
golfer_1,34.04672933066726,-84.59472351771696,3030,golfer
golfer_1,34.04678390862277,-84.59471269653582,3040,golfer
golfer_1,34.04683848657829,-84.5947018753547,3050,golfer
golfer_1,34.046893064533805,-84.59469105417357,3060,golfer
golfer_1,34.046893064533805,-84.59469105417357,3060,golfer
golfer_1,34.04694764248932,-84.59468023299243,3070,golfer
golfer_1,34.04700222044484,-84.59466941181131,3080,golfer
golfer_1,34.047056798400355,-84.59465859063017,3090,golfer
golfer_1,34.04711137635587,-84.59464776944904,3100,golfer
golfer_1,34.04716595431139,-84.59463694826792,3110,golfer
golfer_1,34.047220532266905,-84.59462612708678,3120,golfer
golfer_1,34.047220532266905,-84.59462612708678,3120,golfer
golfer_1,34.04727511022242,-84.59461530590565,3130,golfer
golfer_1,34.04732968817794,-84.59460448472453,3140,golfer
golfer_1,34.04738426613345,-84.59459366354339,3150,golfer
golfer_1,34.047438844088965,-84.59458284236226,3160,golfer
golfer_1,34.04749342204448,-84.59457202118114,3170,golfer
golfer_1,34.047548,-84.5945612,3180,golfer
golfer_1,34.047548,-84.5945612,3180,golfer
golfer_1,34.047548,-84.5945612,3190,golfer
golfer_1,34.047548,-84.5945612,3200,golfer
golfer_1,34.047548,-84.5945612,3210,golfer
golfer_1,34.047548,-84.5945612,3220,golfer
golfer_1,34.047548,-84.5945612,3230,golfer
golfer_1,34.047548,-84.5945612,3240,golfer
golfer_1,34.047548,-84.5945612,3240,golfer
golfer_1,34.04761105,-84.59451283333334,3250,golfer
golfer_1,34.0476741,-84.59446446666666,3260,golfer
golfer_1,34.04773715,-84.5944161,3270,golfer
golfer_1,34.0478002,-84.59436773333334,3280,golfer
golfer_1,34.04786325,-84.59431936666667,3290,golfer
golfer_1,34.0479263,-84.594271,3300,golfer
golfer_1,34.0479263,-84.594271,3300,golfer
golfer_1,34.0479263,-84.594271,3310,golfer
golfer_1,34.0479263,-84.594271,3320,golfer
golfer_1,34.0479263,-84.594271,3330,golfer
golfer_1,34.0479263,-84.594271,3340,golfer
golfer_1,34.0479263,-84.594271,3350,golfer
golfer_1,34.0479263,-84.594271,3360,golfer
golfer_1,34.0479263,-84.594271,3360,golfer
golfer_1,34.04788336295694,-84.59425684862438,3370,golfer
golfer_1,34.047840425913876,-84.59424269724875,3380,golfer
golfer_1,34.04779748887081,-84.59422854587312,3390,golfer
golfer_1,34.04775455182775,-84.5942143944975,3400,golfer
golfer_1,34.04771161478469,-84.59420024312186,3410,golfer
golfer_1,34.047668677741626,-84.59418609174624,3420,golfer
golfer_1,34.047668677741626,-84.59418609174624,3420,golfer
golfer_1,34.047625740698564,-84.59417194037061,3430,golfer
golfer_1,34.0475828036555,-84.59415778899498,3440,golfer
golfer_1,34.04753986661244,-84.59414363761934,3450,golfer
golfer_1,34.04749692956938,-84.59412948624372,3460,golfer
golfer_1,34.047453992526314,-84.59411533486809,3470,golfer
golfer_1,34.04741105548325,-84.59410118349246,3480,golfer
golfer_1,34.04741105548325,-84.59410118349246,3480,golfer
golfer_1,34.04736811844019,-84.59408703211683,3490,golfer
golfer_1,34.04732518139713,-84.5940728807412,3500,golfer
golfer_1,34.047282244354065,-84.59405872936557,3510,golfer
golfer_1,34.047239307310996,-84.59404457798995,3520,golfer
golfer_1,34.04719637026793,-84.59403042661431,3530,golfer
golfer_1,34.04715343322487,-84.59401627523869,3540,golfer
golfer_1,34.04715343322487,-84.59401627523869,3540,golfer
golfer_1,34.04711049618181,-84.59400212386306,3550,golfer
golfer_1,34.047067559138746,-84.59398797248743,3560,golfer
golfer_1,34.047024622095684,-84.5939738211118,3570,golfer
golfer_1,34.04698168505262,-84.59395966973618,3580,golfer
golfer_1,34.04693874800956,-84.59394551836054,3590,golfer
golfer_1,34.0468958109665,-84.59393136698492,3600,golfer
golfer_1,34.0468958109665,-84.59393136698492,3600,golfer
golfer_1,34.046852873923434,-84.59391721560928,3610,golfer
golfer_1,34.04680993688037,-84.59390306423366,3620,golfer
golfer_1,34.04676699983731,-84.59388891285803,3630,golfer
golfer_1,34.04672406279425,-84.5938747614824,3640,golfer
golfer_1,34.046681125751185,-84.59386061010676,3650,golfer
golfer_1,34.04663818870812,-84.59384645873114,3660,golfer
golfer_1,34.04663818870812,-84.59384645873114,3660,golfer
golfer_1,34.04659525166506,-84.59383230735551,3670,golfer
golfer_1,34.046552314622,-84.59381815597987,3680,golfer
golfer_1,34.046509377578936,-84.59380400460425,3690,golfer
golfer_1,34.04646644053587,-84.59378985322863,3700,golfer
golfer_1,34.04642350349281,-84.59377570185299,3710,golfer
golfer_1,34.04638056644975,-84.59376155047737,3720,golfer
golfer_1,34.04638056644975,-84.59376155047737,3720,golfer
golfer_1,34.046337629406686,-84.59374739910174,3730,golfer
golfer_1,34.046294692363624,-84.5937332477261,3740,golfer
golfer_1,34.046251755320554,-84.59371909635047,3750,golfer
golfer_1,34.04620881827749,-84.59370494497485,3760,golfer
golfer_1,34.04616588123443,-84.59369079359922,3770,golfer
golfer_1,34.04612294419137,-84.59367664222358,3780,golfer
golfer_1,34.04612294419137,-84.59367664222358,3780,golfer
golfer_1,34.046080007148305,-84.59366249084796,3790,golfer
golfer_1,34.04603707010524,-84.59364833947232,3800,golfer
golfer_1,34.04599413306218,-84.5936341880967,3810,golfer
golfer_1,34.04595119601912,-84.59362003672108,3820,golfer
golfer_1,34.045908258976056,-84.59360588534544,3830,golfer
golfer_1,34.04586532193299,-84.59359173396982,3840,golfer
golfer_1,34.04586532193299,-84.59359173396982,3840,golfer
golfer_1,34.04582157079958,-84.59358182851025,3850,golfer
golfer_1,34.045777819666164,-84.5935719230507,3860,golfer
golfer_1,34.04573406853275,-84.59356201759115,3870,golfer
golfer_1,34.04569031739934,-84.59355211213159,3880,golfer
golfer_1,34.04564656626592,-84.59354220667203,3890,golfer
golfer_1,34.04560281513251,-84.59353230121248,3900,golfer
golfer_1,34.04560281513251,-84.59353230121248,3900,golfer
golfer_1,34.04555768887147,-84.5935295677781,3910,golfer
golfer_1,34.045512562610426,-84.59352683434373,3920,golfer
golfer_1,34.045467436349384,-84.59352410090935,3930,golfer
golfer_1,34.04542231008834,-84.59352136747498,3940,golfer
golfer_1,34.0453771838273,-84.5935186340406,3950,golfer
golfer_1,34.045332057566256,-84.59351590060623,3960,golfer
golfer_1,34.045332057566256,-84.59351590060623,3960,golfer
golfer_1,34.04528693130521,-84.59351316717186,3970,golfer
golfer_1,34.04524180504417,-84.59351043373749,3980,golfer
golfer_1,34.04519667878313,-84.59350770030312,3990,golfer
golfer_1,34.045151552522086,-84.59350496686874,4000,golfer
golfer_1,34.04510642626104,-84.59350223343436,4010,golfer
golfer_1,34.0450613,-84.5934995,4020,golfer
golfer_1,34.0450613,-84.5934995,4020,golfer
golfer_1,34.0450613,-84.5934995,4030,golfer
golfer_1,34.0450613,-84.5934995,4040,golfer
golfer_1,34.0450613,-84.5934995,4050,golfer
golfer_1,34.0450613,-84.5934995,4060,golfer
golfer_1,34.0450613,-84.5934995,4070,golfer
golfer_1,34.0450613,-84.5934995,4080,golfer
golfer_1,34.0450613,-84.5934995,4080,golfer
golfer_1,34.044831566666666,-84.59364106666666,4090,golfer
golfer_1,34.04460183333333,-84.59378263333332,4100,golfer
golfer_1,34.044372100000004,-84.59392419999999,4110,golfer
golfer_1,34.04414236666667,-84.59406576666666,4120,golfer
golfer_1,34.043912633333335,-84.59420733333332,4130,golfer
