order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14407,15007,15010,15434.260946094379,15648.546660380092
002,14499,15099,16250,16488.47255344741,16631.32969630455
003,15250,15850,17235,17255.180150702276,17326.608722130848
004,16948,17548,17930,18564.30596106908,18921.44881821194
005,18942,19542,19545,19761.14828143141,20404.005424288553
006,19562,20162,21005,21025.180150702276,21096.608722130848
007,19594,20194,21700,22168.58565418125,22668.58565418125
008,20103,20703,23270,23290.180150702276,23361.608722130848
009,21669,22269,23965,24157.64014412586,24729.068715554433
010,23090,23690,25330,25735.890712696924,26164.462141268352
011,23855,24455,26765,26959.25755316577,27102.114696022913
012,25041,25641,27705,27755.939222884586,27827.36779431316
013,25211,25811,28430,28942.805213595086,29442.805213595086
014,26511,27111,30045,30065.180150702276,30136.608722130848
015,30533,31133,31135,31495.071842569665,31637.928985426806
016,33923,34523,34525,34609.00026743821,34680.428838866785
017,34305,34905,35285,35665.255719685985,35808.11286254313
018,37217,37817,37820,37974.62296862944,38117.480111486584
019,37360,37960,38720,38903.19980775994,39046.05695061709
020,38105,38705,39650,39670.180150702276,39741.60872213085
