order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14439,15039,15040,15282.328176889332,15568.042462603618
002,14677,15277,15280,15550.940292375264,15908.083149518121
003,16018,16618,16620,16831.36482410837,17474.22196696551
004,16456,17056,17060,17295.882326631217,17438.73946948836
005,16554,17154,18040,18199.610953965825,18913.89666825154
006,18219,18819,18820,18854.16194618075,19211.30480332361
007,18255,18855,19515,19536.86381039369,19894.00666753655
008,18603,19203,19815,20060.616354326765,20203.473497183906
009,18706,19306,20495,20637.842093120562,20709.270664549134
010,19320,19920,20805,21236.46009279909,21736.46009279909
011,20182,20782,21310,21563.748847628074,21849.46313334236
012,21434,22034,22340,22415.049266854723,22486.477838283296
013,22349,22949,22950,23185.882326631217,23328.73946948836
014,22862,23462,23465,23638.804154517173,23924.51844023146
015,22877,23477,23930,24368.893225824733,24868.893225824733
016,22948,23548,24525,24698.804154517173,24984.51844023146
017,24288,24888,25470,25666.25053924226,25880.536253527975
018,25924,26524,26525,26911.965174976216,27483.39374640479
019,26450,27050,27050,27422.849570976552,27851.42099954798
020,27611,28211,28215,28438.09921485499,29080.95635771213
021,30511,31111,31115,31266.05798827132,31551.772273985607
022,31874,32474,32475,32657.45229338788,33371.73800767359
023,34560,35160,35160,35620.86736068525,36120.86736068525
024,35093,35693,35695,35717.07150553143,36359.92864838857
025,35877,36477,36725,36811.469909940846,36882.89848136942
026,36611,37211,37215,37236.86381039369,37594.006667536545
027,37165,37765,37765,37884.24225724155,38527.0994000987
028,38111,38711,38715,39131.05188491075,39631.05188491075
029,38299,38899,39130,39192.138910013,39834.99605287015
