order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,15336,15936,15940,16050.511540545682,16764.797254831396
001,15296,15896,15900,16095.066674839454,16809.352389125168
003,15965,16565,16565,16938.68205324564,17367.253481817068
004,16290,16890,17365,17872.00960179294,18157.723887507225
005,17943,18543,18545,18666.56928979139,19380.855004077104
007,19477,20077,20080,20510.09476087544,20795.809046589726
006,19435,20035,20035,20592.036205286066,21092.036205286066
008,20365,20965,20965,21416.633963162032,21773.77682030489
009,20389,20989,21400,21499.453798151266,22213.73951243698
010,20706,21306,21695,21838.66047265565,22552.946186941364
012,20885,21485,22815,22865.939222884586,22937.36779431316
011,20831,21431,22375,22945.523774457182,23302.66663160004
013,21752,22352,23155,23232.524491480024,23875.381634337165
014,22120,22720,23540,23976.749442271714,24548.178013700286
015,23416,24016,24020,24137.038701916204,24208.467273344777
016,24184,24784,24785,24805.180150702276,24876.608722130848
017,24523,25123,25125,25407.66760818477,25550.52475104191
018,25719,26319,26320,26503.199807759942,26646.056950617083
019,27111,27711,27715,28056.3447606055,28556.3447606055
020,27893,28493,28495,28930.318693006684,29144.604407292398
021,28856,29456,29460,29577.038701916204,29648.467273344777
022,28897,29497,29500,29974.948802360585,30260.66308807487
023,32535,33135,33135,33256.56928979139,33970.85500407711
024,33849,34449,34450,34864.63394372716,35436.06251515573
025,35781,36381,36385,36590.09053776343,37232.94768062058
026,36668,37268,37270,37336.46674410158,37979.32388695872
027,38126,38726,38730,38913.19980775994,39056.05695061709
028,38256,38856,38860,39014.71820952066,39729.00392380638
029,38311,38911,38915,39065.21195546627,39136.640526894844
030,38835,39435,39660,40029.19798449869,40172.05512735584
