order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:12:38,10,,10.033333333333333,5.212099261403882,10.424198522807764,11,108,143,143
002,10:42:10,11,,10.0,8.328083033820144,16.65616606764029,12,120,158,158
003,11:21:40,4,,10.0,9.066557897125875,18.13311579425175,5,36,62,62
004,11:41:38,16,,13.2,4.217685125260535,8.43537025052107,17,180,219,219
005,11:56:26,10,,14.566666666666666,7.74285734763281,15.48571469526562,11,108,155,155
006,12:25:48,5,,10.033333333333333,9.28865924645842,18.57731849291684,6,48,72,72
007,12:32:07,7,,27.216666666666665,2.346959308944165,4.69391861788833,9,72,111,111
008,12:42:45,14,,30.0,4.393514066466718,8.787028132933436,17,156,215,215
009,12:54:05,10,,35.083333333333336,8.076055545458201,16.152111090916403,13,108,170,170
010,13:16:32,10,,34.38333333333333,9.02896559439903,18.05793118879806,12,108,165,165
011,13:34:53,7,,39.11666666666667,2.9892870956295865,5.978574191259173,10,72,132,132
012,13:55:43,9,,32.61666666666667,6.268842339534467,12.537684679068933,11,96,148,148
013,14:20:01,17,,27.4,0.0,0.0,18,192,0,246
014,14:44:40,16,,14.3,3.5837003801044176,7.167400760208835,18,180,222,222
015,15:37:38,18,,10.033333333333333,1.0563498761764691,2.1126997523529383,18,204,234,234
016,16:47:16,16,,10.066666666666666,4.393514066466718,8.787028132933436,17,180,215,215
017,16:59:27,8,,14.3,1.9242620384848714,3.848524076969743,9,84,113,113
018,17:17:11,10,,10.066666666666666,5.846145103495666,11.692290206991332,11,108,146,146
019,17:18:38,12,,27.116666666666667,3.7427773008771097,7.485554601754219,15,132,191,191
020,17:54:13,14,,10.033333333333333,3.7427773008771097,7.485554601754219,15,156,191,191
