order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,12817,13417,13420,13679.947261810648,14261.918743476279
002,12929,13529,14865,14905.519527370903,14996.234887156506
003,14606,15206,15600,15843.867788837058,16389.840450412565
004,16847,17447,17450,17707.444504109644,18283.81279689243
005,17029,17629,18885,19176.196851298133,19828.130100473056
006,18380,18980,20430,20689.94726181065,21271.91874347628
007,18941,19541,21875,21960.555079148664,22152.09630112328
008,19506,20106,22755,22811.630877083542,22811.630877083542
009,20922,21522,23448.333333333332,23533.888412481996,23725.429634456614
010,22059,22659,24330,24567.607779295882,25099.565494137412
011,22798,23398,25700,25779.890937234857,25958.751244477073
012,24173,24773,26560,26616.630877083542,26616.630877083542
013,25430,26030,27253.333333333332,27344.7726315627,27549.48747834487
014,26936,27536,28150,28334.440011510756,28747.365410415434
015,29828,30428,30430,30519.91403821277,30721.214123763744
016,33519,34119,34120,34363.271924833876,34907.91056252166
017,34064,34664,35510,35626.71953508127,35888.03192705427
018,38800,39400,39400,39497.64460136252,39716.251917845766
