order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:01:56,1,,10.066666666666666,6.625742880361638,11.3876476422664,3,0,36,36
002,11:13:46,1,,10.066666666666666,3.1298600729746795,6.701288644403252,2,0,17,17
003,11:39:19,7,,10.016666666666667,3.7861456899103967,14.500431404196112,8,72,97,98
004,11:41:21,3,,10.066666666666666,8.915345157116827,17.24867849045016,6,24,69,69
005,11:43:17,2,,10.05,7.915813372676409,12.677718134581172,3,12,43,43
006,11:49:07,7,,24.8,1.2920748580004024,12.006360572286118,10,72,111,111
007,11:54:34,1,,21.516666666666666,8.78842690565992,14.740807858040872,4,0,48,48
008,12:10:42,15,,10.05,4.895422698928209,7.27637507988059,17,168,200,200
009,12:12:20,8,,23.666666666666668,3.2106690687643398,12.734478592573863,11,84,126,126
010,12:18:38,17,,19.45,0.33633584503792613,1.5268120355141166,18,192,225,237
011,12:36:24,8,,10.016666666666667,1.3763277568144985,12.090613471100214,10,84,116,116
012,12:38:13,17,,11.45,0.33633584503792613,1.5268120355141166,18,192,225,225
013,12:41:51,17,,16.9,0.33633584503792613,1.5268120355141166,18,192,225,226
014,12:42:30,1,,18.75,6.99433445498762,11.756239216892384,3,0,38,38
015,12:46:43,9,,21.866666666666667,4.95386535741048,13.287198690743814,12,96,142,142
016,12:55:59,15,,14.35,3.790246924531069,6.171199305483451,17,168,206,206
017,13:17:53,3,,10.033333333333333,9.283936754767758,17.61727008810109,6,24,67,67
018,13:19:35,7,,10.0,3.418175629390559,14.132461343676274,8,72,99,99
019,13:26:33,8,,10.033333333333333,2.578636825344256,14.483398730106162,9,84,104,105
020,13:33:44,6,,20.016666666666666,2.578636825344256,14.483398730106162,9,60,104,104
021,13:39:15,13,,16.333333333333332,7.989921609241719,11.561350180670292,16,144,183,183
022,13:43:51,1,,17.233333333333334,4.235523953622457,7.806952525051029,2,0,23,23
023,13:54:57,2,,22.216666666666665,10.021088977534843,15.973469929915796,-1,12,63,63
024,14:15:56,9,,10.066666666666666,3.459941770070994,12.983751293880518,11,96,128,128
025,14:22:23,3,,10.033333333333333,9.099640955883478,17.432974289216812,6,24,68,68
026,14:54:57,14,,10.05,7.0710157682396435,10.642444339668215,16,156,188,189
027,14:56:35,10,,10.0,4.788412806371889,8.35984137780046,2,108,26,26
028,15:12:35,6,,10.0,4.154736758221346,14.86902247250706,8,60,95,95
029,15:34:41,7,,10.066666666666666,3.418175629390559,14.132461343676274,8,72,99,99
030,15:40:58,2,,10.033333333333333,10.60878506240618,16.561166014787133,-1,12,58,58
031,16:04:34,8,,10.016666666666667,1.7449194628382731,12.459205177123987,10,84,118,118
032,16:07:04,1,,10.016666666666667,2.392753755430749,4.77370613638313,1,0,13,13
033,16:11:06,15,,10.066666666666666,4.895422698928209,7.27637507988059,17,168,200,200
034,16:20:01,15,,11.9,4.711126803079484,7.092079184031865,17,168,201,201
035,17:23:34,13,,10.016666666666667,7.721133179782433,12.483037941687197,15,144,176,176
036,17:34:05,16,,10.0,3.2376258860961875,5.618578267048568,17,180,209,209
037,17:34:17,7,,10.05,3.131524716636098,15.036286621398004,9,72,101,101
038,17:36:12,15,,19.883333333333333,2.8690342924356327,4.059510482911823,18,168,211,211
039,17:40:05,18,,19.666666666666668,0.33633584503792613,1.5268120355141166,18,204,225,240
040,17:45:41,1,,23.733333333333334,9.324433822181284,15.276814774562236,4,0,51,51
