order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11274,11874,11875,11962.34469184324,12157.892509402735
002,12439,13039,13040,13080.52094056515,13171.23946421847
003,14754,15354,15355,15378.528473843586,15431.204161553107
004,17037,17637,17640,17756.93312211743,18018.72369402212
005,17301,17901,18620,18705.555079148664,18897.09630112328
006,18384,18984,19500,19588.978146054564,19788.18295065433
007,19378,19978,20390,20441.792160151334,20557.74475750507
008,19386,19986,21160,21234.448738941584,21401.125020154086
009,21365,21965,22005,22198.78170937361,22632.621357224973
010,22157,22757,23235,23483.64789446606,24040.32228506171
011,24583,25183,25185,25392.096583599658,25855.74565136008
012,24616,25216,26460,26471.328264823867,26496.690051742975
013,27118,27718,27720,27930.7741363485,28402.656531158573
014,28621,29221,29225,29444.756567620163,29936.74888318769
015,30980,31580,31580,31798.424868234022,32287.435767265415
016,34524,35124,35125,35302.01058657089,35698.302944565425
017,35571,36171,36300,36421.24957687153,36692.70385344958
018,37035,37635,37635,37686.79216015134,37802.74475750507
019,38145,38745,38745,38801.63087708354,38801.63087708354
020,39233,39833,39868.333333333336,39981.36729469032,40234.42840220595
