order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11898,12498,12500,12695.76829802524,13134.055532410104
002,12156,12756,13735,13747.200201926687,13774.514086837184
003,14551,15151,15155,15243.978146054562,15443.182950654329
004,16500,17100,17100,17186.316315831857,17379.56179903751
005,17504,18104,18105,18184.890937234857,18363.751244477073
006,19131,19731,19735,19892.50142401338,20245.116552401545
007,19158,19758,20850,21005.08195429247,21352.280359424865
008,20888,21488,21955,22118.165555640033,22483.46157572966
009,21373,21973,23085,23191.648728633634,23430.414539007445
010,22373,22973,24035,24120.555079148664,24312.09630112328
011,22785,23385,24915,25157.983751642972,25701.977225470524
012,24713,25313,26305,26518.172719909566,26995.425077916057
013,26430,27030,27600,27777.010586570894,28173.302944565432
014,26928,27528,28775,28971.983641814557,29412.991795130732
015,31498,32098,32100,32185.555079148664,32377.09630112328
016,33617,34217,34220,34474.60020820909,35044.600674348854
017,34237,34837,35645,35883.20364594758,36416.49539060634
018,37367,37967,37970,38042.03007573702,38203.29143932736
019,38834,39434,39435,39669.52091982152,40194.567755242846
