order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:09:10,7,,10.0,3.192353699576951,6.384707399153902,9,72,107,107
002,10:46:24,6,,10.016666666666667,6.671267949056568,13.342535898113136,7,60,89,89
003,11:15:43,14,,10.033333333333333,3.9541259158817263,7.908251831763453,15,156,190,190
004,11:24:01,16,,17.483333333333334,3.5837003801044176,7.167400760208835,18,180,222,222
005,11:55:36,2,,10.066666666666666,8.76074393314629,17.52148786629258,4,12,42,42
006,12:02:18,13,,26.116666666666667,2.687689393172379,5.375378786344758,15,144,196,196
007,12:05:21,16,,36.983333333333334,0.0,0.0,18,180,0,250
008,12:36:55,16,,16.966666666666665,3.5837003801044176,7.167400760208835,18,180,222,222
009,12:44:27,7,,24.633333333333333,0.455231415174934,0.910462830349868,12,72,120,120
010,13:30:09,7,,10.016666666666667,4.574524624739125,9.14904924947825,8,72,99,99
011,13:41:25,9,,15.416666666666666,3.200565501666477,6.401131003332954,10,96,133,133
012,13:47:58,1,,23.533333333333335,8.76074393314629,17.52148786629258,4,0,42,42
013,14:22:32,5,,11.716666666666667,9.711356195752778,19.422712391505556,6,48,74,74
014,14:43:13,9,,15.116666666666667,0.6665796254476508,1.3331592508953016,12,96,121,121
015,15:17:04,3,,10.016666666666667,9.606138213046462,19.212276426092924,4,24,46,46
016,16:03:17,2,,10.05,5.665570337224058,11.331140674448116,2,12,27,27
017,16:38:35,15,,10.0,2.3978660131391396,4.795732026278279,16,168,205,205
018,17:08:49,12,,10.016666666666667,7.2306607975227575,14.461321595045515,13,132,174,175
019,17:25:55,1,,13.416666666666666,4.834441976778217,9.668883953556435,2,0,23,23
020,17:47:07,18,,10.05,0.42269644865177924,0.8453928973035585,18,204,237,237
