id,latitude,longitude,timestamp,type,hole,visibility_status,time_since_last_sighting_min,pulsing,total_orders,total_revenue,avg_per_order,revenue_per_hour,avg_order_time_min
runner_1,34.0379,-84.5928,11400,runner,clubhouse,,,,,,,,
runner_1,34.037941845289055,-84.59280345258877,11401,runner,clubhouse,,,,,,,,
runner_1,34.0379836905781,-84.59280690517753,11402,runner,clubhouse,,,,,,,,
runner_1,34.038025535867156,-84.5928103577663,11403,runner,clubhouse,,,,,,,,
runner_1,34.0380673811562,-84.59281381035507,11404,runner,clubhouse,,,,,,,,
runner_1,34.03810922644526,-84.59281726294383,11405,runner,clubhouse,,,,,,,,
runner_1,34.03815107173431,-84.5928207155326,11406,runner,clubhouse,,,,,,,,
runner_1,34.03819291702336,-84.59282416812137,11407,runner,clubhouse,,,,,,,,
runner_1,34.03823476231241,-84.59282762071012,11408,runner,clubhouse,,,,,,,,
runner_1,34.03827660760147,-84.5928310732989,11409,runner,clubhouse,,,,,,,,
runner_1,34.038318452890515,-84.59283452588767,11410,runner,clubhouse,,,,,,,,
runner_1,34.03836029817957,-84.59283797847642,11411,runner,clubhouse,,,,,,,,
runner_1,34.038402143468616,-84.5928414310652,11412,runner,clubhouse,,,,,,,,
runner_1,34.03844398875767,-84.59284488365397,11413,runner,clubhouse,,,,,,,,
runner_1,34.038485834046725,-84.59284833624272,11414,runner,clubhouse,,,,,,,,
runner_1,34.03852767933577,-84.5928517888315,11415,runner,clubhouse,,,,,,,,
runner_1,34.038569524624826,-84.59285524142027,11416,runner,clubhouse,,,,,,,,
runner_1,34.03861136991388,-84.59285869400902,11417,runner,clubhouse,,,,,,,,
runner_1,34.03865321520293,-84.5928621465978,11418,runner,clubhouse,,,,,,,,
runner_1,34.03869506049198,-84.59286559918657,11419,runner,clubhouse,,,,,,,,
runner_1,34.03873690578103,-84.59286905177532,11420,runner,clubhouse,,,,,,,,
runner_1,34.03877875107008,-84.5928725043641,11421,runner,clubhouse,,,,,,,,
runner_1,34.03882059635914,-84.59287595695287,11422,runner,clubhouse,,,,,,,,
runner_1,34.038862441648185,-84.59287940954162,11423,runner,clubhouse,,,,,,,,
runner_1,34.03890428693724,-84.5928828621304,11424,runner,clubhouse,,,,,,,,
runner_1,34.038946132226286,-84.59288631471917,11425,runner,clubhouse,,,,,,,,
runner_1,34.03898797751534,-84.59288976730792,11426,runner,clubhouse,,,,,,,,
runner_1,34.039029822804395,-84.5928932198967,11427,runner,clubhouse,,,,,,,,
runner_1,34.03907166809344,-84.59289667248547,11428,runner,clubhouse,,,,,,,,
runner_1,34.039113513382496,-84.59290012507422,11429,runner,clubhouse,,,,,,,,
runner_1,34.03915535867155,-84.592903577663,11430,runner,clubhouse,,,,,,,,
runner_1,34.0391972039606,-84.59290703025177,11431,runner,clubhouse,,,,,,,,
