order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11700,12300,12300,12393.008831383273,12601.237558360752
002,11745,12345,13205,13356.012545874933,13694.100335147174
003,14629,15229,15230,15426.983641814559,15867.991795130734
004,15668,16268,16470,16733.108641081802,17322.157837533596
005,17271,17871,17925,18213.267975535637,18858.644040167663
006,19589,20189,20190,20246.630877083542,20246.630877083542
007,20945,21545,21578.333333333332,21807.190108624593,22319.556023455774
008,21155,21755,22920,23065.348403018917,23390.75527544933
009,21185,21785,23995,24051.630877083542,24051.630877083542
010,22641,23241,24688.333333333332,24924.645468318777,25453.702486942908
011,23095,23695,26055,26292.507321186637,26824.240129813432
012,25131,25731,27425,27448.527092428256,27501.199687416887
013,26729,27329,28105,28117.200201926687,28144.514086837182
014,27380,27980,28745,28838.008831383275,29046.237558360754
015,31103,31703,31705,31786.255238223875,31968.16995066539
016,32640,33240,33240,33351.63471747933,33601.56318944799
017,32669,33269,34205,34344.68426020563,34657.41021588986
018,37871,38471,38475,38531.63087708354,38531.63087708354
019,38640,39240,39273.333333333336,39390.052868414605,39651.3652603876
