order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:15:00,7,,10.0,3.4704787829579664,6.940957565915933,8,72,105,105
002,10:15:45,9,,24.333333333333332,5.634796487870673,11.269592975741347,11,96,145,145
003,11:03:49,2,,10.016666666666667,7.350135888602937,14.700271777205874,3,12,35,35
004,11:21:08,2,,13.366666666666667,9.817486607529897,19.634973215059794,4,12,47,47
005,11:47:51,3,,10.9,10.756267743867081,21.512535487734162,5,24,54,54
006,12:26:29,18,,10.016666666666667,0.0,0.0,18,204,0,244
007,12:49:05,11,,10.55,8.539431913853026,17.07886382770605,12,120,159,159
008,12:52:35,9,,29.416666666666668,5.4234478738402006,10.846895747680401,11,96,144,144
009,12:53:05,18,,46.833333333333336,0.0,0.0,18,204,0,283
010,13:17:21,10,,34.11666666666667,8.817616977068864,17.63523395413773,12,108,166,166
011,13:24:55,1,,49.333333333333336,8.862213477113247,17.724426954226495,5,0,63,63
012,13:58:51,6,,38.233333333333334,0.8778765831438531,1.7557531662877062,9,60,118,118
013,14:25:29,8,,22.933333333333334,0.455231415174934,0.910462830349868,12,84,120,120
014,14:36:20,7,,22.75,3.4704787829579664,6.940957565915933,8,72,105,105
015,15:38:23,15,,10.033333333333333,3.0319118740252473,6.063823748050495,16,168,208,208
016,16:04:00,14,,10.0,4.165474532810875,8.33094906562175,15,156,189,189
017,16:04:29,9,,25.6,5.212099261403882,10.424198522807764,11,96,143,143
018,17:31:11,18,,10.066666666666666,0.0,0.0,18,204,0,240
019,17:44:00,16,,10.55,4.355206532883292,8.710413065766584,17,180,218,218
020,17:47:29,9,,,,,,,,
