order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11458,12058,12060,12094.85539022932,12172.889845966605
002,12370,12970,12970,13163.78170937361,13597.621357224976
003,15825,16425,16425,16537.082033889732,16788.01196050853
004,16772,17372,17390,17401.328264823867,17426.690051742975
005,17058,17658,18030,18284.600208209093,18854.600674348858
006,18035,18635,19455,19703.64789446606,20260.32228506171
007,19717,20317,20865,21021.676688773685,21372.445394983424
008,20193,20793,21975,22031.630877083542,22031.630877083542
009,20868,21468,22668.333333333332,22841.88641729341,23230.438097801052
010,21709,22309,23835,24075.185058897037,24612.912802696377
011,22088,22688,25215,25480.6114072892,26075.263811668014
013,25454,26054,27280,27535.162028331426,28106.42030071521
014,26092,26692,28710,28882.074370798447,29267.315499451684
015,29658,30258,30260,30382.691832022036,30657.375038041515
016,33360,33960,33960,34134.44646041279,34524.99823745637
017,35729,36329,36330,36540.7741363485,37012.65653115857
018,37424,38024,38025,38089.262809152126,38233.13476994047
019,38875,39475,39475,39654.21722164632,40055.44980742166
