order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14777,15377,15380,15572.64014412586,16144.068715554431
004,16940,17540,17540,17560.180150702276,17631.608722130848
002,16813,17413,17415,17620.307881554792,17763.165024411934
003,16865,17465,17465,17895.09476087544,18180.809046589726
005,17326,17926,18235,18731.907274084188,19089.050131227046
007,19184,19784,19785,20045.34195837541,20688.199101232552
006,19054,19654,19655,20118.267990786946,20403.982276501232
008,19603,20203,20205,20276.521892015644,20919.379034872785
009,20054,20654,21005,21445.576207777147,21802.719064920006
010,21130,21730,21730,22198.491939208878,22412.77765349459
011,21136,21736,21740,22208.491939208878,22422.77765349459
012,21503,22103,22405,23017.190469635072,23374.33332677793
013,22401,23001,23015,23119.695167770293,23762.552310627434
014,22981,23581,23585,23761.833714691948,24476.11942897766
015,23358,23958,23975,24206.130389275328,24706.130389275328
017,24879,25479,25480,25541.88476558107,25613.313337009644
016,24793,25393,25395,25721.898611225024,25864.755754082165
018,26881,27481,27485,27990.190142814834,28347.332999957693
019,27434,28034,28035,28284.530297145306,28427.387440002447
020,28693,29293,29295,29604.41771194766,29818.703426233373
021,29356,29956,29960,29999.881474960122,30071.310046388695
022,29699,30299,30300,30517.540207388465,31017.540207388465
023,32674,33274,33275,33648.68205324564,34077.25348181707
024,33961,34561,34565,35081.247871227104,35438.39072836996
025,35529,36129,36130,36214.00026743821,36285.428838866785
026,36273,36873,36875,37080.09053776343,37722.94768062058
027,36935,37535,37535,37740.30788155479,37883.16502441194
028,37122,37722,37725,37974.28420549328,38617.14134835042
029,37665,38265,38325,38841.247871227104,39198.39072836996
030,37761,38361,38485,38892.72200729707,39249.86486443992
