order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:08:03,6,,10.033333333333333,4.339032639590217,15.053318353875932,8,60,94,94
002,11:17:37,8,,10.05,1.476370697788813,13.381132602550718,9,84,110,110
003,11:22:51,17,,20.316666666666666,0.33633584503792613,1.5268120355141166,18,192,225,230
004,11:27:32,9,,23.55,3.6678773572436207,12.001210690576954,12,96,135,135
005,11:36:41,18,,18.066666666666666,0.33633584503792613,1.5268120355141166,18,204,225,242
006,12:06:49,7,,10.016666666666667,3.6024713571901885,14.316757071475903,8,72,98,98
007,12:17:34,16,,10.016666666666667,3.790246924531069,6.171199305483451,17,180,206,206
008,12:17:58,16,,23.2,1.7663486632877416,2.9568248537639326,18,180,217,217
009,12:22:14,15,,21.6,3.790246924531069,6.171199305483451,17,168,206,206
010,12:38:41,8,,15.483333333333333,1.192031533594066,11.90631724787978,10,84,115,115
011,12:51:03,17,,10.033333333333333,2.5035325911044612,3.694008781580652,18,192,213,213
012,12:54:19,16,,20.516666666666666,1.7663486632877416,2.9568248537639326,18,180,217,217
013,13:16:26,14,,10.066666666666666,6.886720001550566,10.458148572979137,16,156,189,189
014,13:45:33,14,,10.033333333333333,6.521891159774714,8.902843540727096,17,156,191,191
015,13:56:32,12,,10.05,6.611070976813729,12.563451929194681,14,132,166,166
016,13:57:02,15,,17.466666666666665,3.6060938286709034,5.987046209623285,17,168,207,207
017,13:59:18,6,,29.866666666666667,1.2920748580004024,12.006360572286118,10,60,111,111
018,14:09:43,9,,20.783333333333335,3.6256701231410866,11.95900345647442,12,96,133,133
019,14:41:26,15,,10.066666666666666,4.895422698928209,7.27637507988059,17,168,200,200
020,14:58:01,11,,10.066666666666666,7.50198890029551,14.644846043152654,13,120,156,156
021,15:27:38,15,,10.033333333333333,6.153299741644878,8.534252122597259,17,168,193,193
022,15:41:46,9,,10.066666666666666,2.66356195942044,13.377847673706155,10,96,123,123
023,16:03:36,13,,10.066666666666666,7.9054287106807655,12.667333472585529,15,144,177,177
024,16:07:34,17,,10.016666666666667,0.33633584503792613,1.5268120355141166,18,192,225,227
025,16:26:26,9,,10.066666666666666,2.479266165014269,13.193551879299983,10,96,122,122
026,17:11:54,17,,10.016666666666667,1.2157086834189006,2.4061848738950915,18,192,220,221
027,17:19:42,8,,10.05,2.578636825344317,14.483398730106222,9,84,104,104
028,17:30:01,10,,10.066666666666666,5.322457123301137,13.65579045663447,12,108,144,144
029,17:33:03,10,,21.2,6.396254065076573,13.539111207933718,13,108,150,150
030,17:58:22,10,,10.05,5.504783627216117,13.838116960549451,12,108,145,145
