order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,10894,11494,11495,11668.55308396008,12057.10476446772
002,12773,13373,13375,13616.976277929894,14158.714213593836
003,14950,15550,15550,15769.756567620163,16261.748883187693
004,16406,17006,17010,17155.348403018917,17480.75527544933
005,17235,17835,18085,18201.719535081273,18463.03192705427
006,18810,19410,19410,19473.120441127405,19614.434861561895
007,19948,20548,20550,20597.270381365583,20703.09959337808
008,20480,21080,21305,21390.555079148664,21582.09630112328
009,20817,21417,22185,22307.691832022036,22582.375038041515
010,23034,23634,23635,23735.306431663506,23959.873069716134
011,23236,23836,24560,24807.640421878696,25362.059276830998
012,24155,24755,25965,26048.3140033276,26234.837891374464
013,25510,26110,26835,27052.82893763683,27540.505663689433
014,28482,29082,29085,29147.03163238646,29285.908421311375
015,30531,31131,31135,31208.386598695106,31372.684953982654
016,33623,34223,34225,34342.74617698131,34606.35702096931
017,35990,36590,36590,36746.13341505035,37095.685836804885
018,37210,37810,37810,37995.65536376804,38411.301700562166
019,37603,38203,39015,39297.603835524234,39930.29898968297
