order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14935,15535,15535,15711.833714691948,16426.11942897766
002,15174,15774,15775,16194.660067299257,16480.374353013543
003,15922,16522,16525,16878.648731414163,17092.934445699877
004,17272,17872,17875,18102.168741394624,18745.025884251765
005,17731,18331,18335,18770.318693006684,18984.604407292398
006,18221,18821,18825,19265.576207777147,19622.719064920006
007,18481,19081,19350,19438.58224186733,20152.867956153044
008,18977,19577,19585,19680.05800488076,19751.486576309333
009,19430,20030,20225,20576.566557411872,21076.566557411872
010,19890,20490,20490,20644.718209520655,21359.00392380637
012,21010,21610,21680,21830.211955466268,21901.64052689484
011,20902,21502,21505,21901.921479439974,22187.63576515426
013,21705,22305,22305,22521.365629720254,22664.222772577396
014,22784,23384,23385,23566.58239318592,24138.010964614492
015,23887,24487,24490,24682.64014412586,25254.068715554433
016,24450,25050,25050,25491.775564830376,25777.48985054466
017,25173,25773,25775,25870.05800488076,25941.486576309333
018,26279,26879,26880,26975.05800488076,27046.486576309333
019,28075,28675,28675,29154.395296554503,29368.681010840217
020,28503,29103,29105,29545.576207777147,29902.719064920006
021,29005,29605,29605,29731.810610898527,30374.667753755668
022,30906,31506,31510,31708.849360272863,31923.135074558577
023,32589,33189,33190,33559.19798449869,33702.05512735584
024,33030,33630,33630,33971.3447606055,34471.3447606055
025,35040,35640,35640,35846.48245157,36417.911022998574
026,36100,36700,36700,36854.62296862944,36997.480111486584
027,37128,37728,37730,37873.565225325845,38016.42236818299
028,38065,38665,38665,38852.891482998166,39567.17719728388
029,38606,39206,39210,39563.64873141416,39777.93444569988
030,39166,39766,39770,40041.6458017087,40184.502944565844
