order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:12:04,14,,10.016666666666667,7.808198986814629,11.379627558243202,16,156,184,184
002,11:21:50,10,,10.0,3.807503211904744,12.140836545238077,12,108,134,134
003,11:37:03,12,,10.033333333333333,6.249764112234152,12.202145064615104,14,132,168,168
004,11:50:10,15,,10.0,4.343134109426501,6.724086490378882,17,168,203,203
005,11:56:30,12,,12.833333333333334,6.795366788284507,12.747747740665458,14,132,165,166
006,12:13:32,9,,10.05,2.2949703103073262,13.009256024593041,10,96,121,121
007,12:19:25,9,,12.666666666666666,3.625669856344757,13.14947938015428,11,96,131,131
008,12:41:10,9,,10.0,2.479266165014269,13.193551879299983,10,96,122,122
009,12:43:10,8,,12.083333333333334,1.8418590090946965,13.746620913856601,9,84,108,108
010,12:53:02,12,,21.383333333333333,8.081568380268921,12.843473142173684,15,132,178,178
011,12:54:23,12,,24.616666666666667,6.983950102034881,11.745854863939645,15,132,172,172
012,12:58:53,12,,38.45,5.264014390930242,7.644966771882624,17,132,198,198
013,13:27:12,10,,13.55,4.03646895319301,12.369802286526344,12,108,137,137
014,13:27:47,9,,27.216666666666665,5.322457123301137,13.65579045663447,12,96,144,144
015,13:32:01,15,,31.15,1.2157086834189006,2.4061848738950915,18,168,220,220
016,13:33:16,8,,42.31666666666667,5.8594426235312005,14.192775956864534,12,84,147,147
017,13:42:59,9,,35.68333333333333,7.527232719367203,13.479613671748155,14,96,161,161
018,14:01:38,8,,38.2,3.6256701231410866,11.95900345647442,12,84,133,133
019,14:13:48,8,,28.366666666666667,3.6678773572436207,12.001210690576954,12,84,135,135
020,14:48:52,7,,12.966666666666667,3.251111247324237,15.155873152086142,9,72,100,101
021,15:09:52,17,,10.05,0.5206324663050206,1.711108656781211,18,192,224,224
022,15:16:03,8,,10.95,1.192031533594066,11.90631724787978,10,84,115,115
023,16:19:15,17,,10.0,0.8489870480764997,2.03946323855269,18,192,222,222
024,16:21:04,10,,10.016666666666667,3.8521731545887934,12.185506487922128,12,108,136,136
025,16:31:44,10,,10.016666666666667,4.220764753051238,12.554098086384572,12,108,138,138
026,17:01:36,8,,10.066666666666666,2.578636825344317,14.483398730106222,9,84,104,104
027,17:22:18,18,,10.033333333333333,0.33633584503792613,1.5268120355141166,18,204,225,230
028,17:42:22,14,,10.05,7.623903159395195,11.195331730823767,16,156,185,186
029,17:42:37,15,,10.05,4.711126803079484,7.092079184031865,17,168,201,201
030,17:42:56,12,,26.9,7.623903159395195,11.195331730823767,16,132,185,185
