order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:15:34,15,,10.016666666666667,3.2708423207043777,6.84227089213295,16,168,223,223
002,11:22:29,12,,10.016666666666667,4.896360316595989,10.84874126897694,14,132,192,192
003,11:25:35,9,,16.916666666666668,0.8453044087760039,11.559590123061719,10,96,133,133
004,11:39:51,7,,13.566666666666666,3.1850282892865533,13.899314003572268,8,72,110,110
005,11:48:42,12,,15.383333333333333,4.706015895264015,10.658396847644967,14,132,191,191
006,12:04:35,15,,12.75,2.334027094810699,5.905455666239272,16,168,218,218
007,12:21:26,16,,10.066666666666666,3.9034576334801385,5.09393382395633,18,180,234,234
008,12:33:51,15,,10.066666666666666,2.905060636990068,6.4764892084186405,16,168,221,221
009,12:34:09,14,,12.516666666666667,2.7063914077551696,7.468296169659932,15,156,208,208
010,12:49:23,7,,11.033333333333333,3.231216035722294,15.1359779404842,9,72,114,114
011,12:50:54,10,,13.266666666666667,5.121525783442727,14.645335307252251,11,108,156,156
012,12:56:24,8,,29.183333333333334,1.797026197043609,12.511311911329324,10,84,138,138
013,13:03:34,10,,25.266666666666666,7.5052316523468106,15.838564985680144,12,108,174,174
014,13:15:41,11,,32.483333333333334,4.352864254335873,10.305245206716824,14,120,199,199
015,13:19:51,12,,34.9,3.2774249152550206,8.039329677159783,15,132,205,205
016,13:22:23,9,,46.11666666666667,7.381346457918274,15.714679791251607,12,96,168,168
017,13:24:23,18,,48.45,0.36439683989483457,6.316777792275787,-1,204,253,292
018,14:06:59,7,,22.183333333333334,3.3324027489406944,15.2371646537026,9,72,113,113
019,14:19:03,7,,15.2,3.3376311040648337,14.051916818350549,8,72,109,109
020,14:43:27,16,,10.966666666666667,4.312061130380001,6.693013511332382,17,180,229,229
021,15:09:10,7,,10.0,4.509653103053642,14.033462626863166,7,72,101,101
022,15:43:25,11,,10.0,6.830063529556052,15.163396862889385,12,120,165,165
023,16:26:46,11,,10.066666666666666,6.214159516275928,13.357016659133073,13,120,181,181
024,16:29:10,11,,10.0,6.830063529555991,15.163396862889325,12,120,165,165
025,16:35:47,10,,24.466666666666665,5.497697181502978,15.021506705312502,11,108,158,158
026,17:01:12,14,,10.05,3.658113928436554,8.420018690341315,15,156,203,203
027,17:41:05,12,,10.0,6.023814738725923,13.166671881583067,13,132,182,183
028,17:44:07,8,,10.05,2.2794935332853736,14.184255438047279,9,84,119,119
029,17:52:40,18,,,,,,,,
030,17:54:08,15,,,,,,,,
