order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14449,15049,15050,15474.260946094379,15688.546660380092
002,14894,15494,15495,15913.4607414531,16270.603598595957
003,16202,16802,16805,17251.376440829496,17465.66215511521
004,17114,17714,17715,17799.00026743821,17870.42883886678
005,17740,18340,18340,18360.180150702276,18431.608722130848
006,18153,18753,18755,18775.180150702276,18846.608722130848
007,18709,19309,19310,19570.34195837541,20213.199101232552
008,19602,20202,20205,20421.365629720254,20564.222772577396
009,19709,20309,20815,21184.197984498693,21327.055127355834
010,19860,20460,21165,21185.180150702276,21256.608722130848
012,21266,21866,21930,22201.399725146024,22844.256868003165
011,20601,21201,21860,22334.325722640842,22620.04000835513
013,23709,24309,24310,24464.718209520655,25179.00392380637
014,23918,24518,24520,24725.090537763434,25367.947680620575
015,24119,24719,25780,25868.58224186733,26582.867956153044
016,24512,25112,25970,26389.037006122093,26674.75129183638
017,24885,25485,27185,27646.177092111848,28074.748520683275
018,25441,26041,27275,27747.260094369838,28104.402951512697
019,26357,26957,28675,28695.180150702276,28766.608722130848
020,28797,29397,29400,29751.566557411872,30251.566557411872
021,29285,29885,29885,30265.255719685985,30408.112862543127
022,32302,32902,32905,33066.26967571376,33137.69824714233
023,32538,33138,33140,33356.365629720254,33499.2227725774
024,33772,34372,34375,34646.6458017087,34789.502944565844
025,34389,34989,34990,35414.26094609438,35628.546660380096
026,36036,36636,36640,36766.81061089852,37409.66775375567
027,36155,36755,36755,37081.89861122502,37224.755754082165
028,36371,36971,37825,37979.71820952066,38694.00392380638
029,36934,37534,38010,38138.09646856764,38209.52503999621
030,38562,39162,39165,39196.237947978305,39267.66651940688
