order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14814,15414,15415,16016.265338652089,16373.408195794946
002,15516,16116,16975,17170.066674839454,17884.352389125168
003,15606,16206,18485,18815.287017632967,19315.287017632967
004,16427,17027,19920,20137.540191380685,20708.968762809258
005,18598,19198,21310,21330.180150702276,21401.608722130848
006,20331,20931,22005,22188.199807759942,22331.056950617083
007,20645,21245,22935,22955.180150702276,23026.608722130848
008,20951,21551,23630,23718.58224186733,24432.867956153044
009,21803,22403,25035,25487.210253207835,25772.92453892212
010,23201,23801,26375,26780.890712696924,27209.462141268352
013,25774,26374,29010,29600.207589546877,30100.207589546877
015,31171,31771,31775,31940.775956865702,32655.061671151416
016,33987,34587,34590,34610.180150702276,34681.60872213085
017,35872,36472,36475,36844.19798449869,36987.05512735584
018,36384,36984,37590,37861.6458017087,38004.502944565844
019,37766,38366,38605,39175.52377445718,39532.666631600034
020,39075,39675,40135,40576.77556483038,40862.48985054466
