order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14921,15521,15525,15785.341958375413,16428.199101232556
002,15245,15845,15845,16285.576207777149,16642.719064920006
003,15488,16088,16090,16497.72200729707,16854.86486443993
004,15609,16209,17030,17147.038701916204,17218.467273344777
006,15910,16510,17455,17505.939222884586,17577.36779431316
005,15624,16224,17245,17696.633963162032,18053.77682030489
008,17107,17707,18180,18200.180150702276,18271.608722130848
007,16436,17036,17820,18249.51846720749,18606.66132435035
010,17663,18263,18875,19080.307881554792,19223.165024411934
009,17213,17813,18655,19127.260094369838,19484.402951512697
011,18408,19008,19210,19463.245885183074,19963.245885183074
012,18414,19014,19825,20260.318693006684,20474.604407292398
013,18544,19144,20085,20515.09476087544,20800.809046589726
014,18986,19586,20565,20585.180150702276,20656.608722130848
015,19410,20010,21075,21401.898611225024,21544.755754082165
017,20169,20769,21405,21509.695167770293,22152.552310627434
016,19843,20443,21260,21667.72200729707,22024.86486443993
018,20347,20947,22145,22573.00624201825,23001.57767058968
020,20526,21126,22755,22775.180150702276,22846.608722130848
019,20423,21023,22625,22842.540191380685,23413.968762809258
021,20591,21191,23450,23470.180150702276,23541.608722130848
022,21927,22527,23605,23625.180150702276,23696.608722130848
023,22473,23073,24015,24035.180150702276,24106.608722130848
024,22629,23229,24145,24580.318693006684,24794.604407292398
025,23425,24025,24300,24597.23192144463,25097.23192144463
026,23667,24267,24710,24985.361381391485,25485.361381391485
027,23958,24558,25395,25415.180150702276,25486.608722130848
028,24004,24604,25700,25810.51154054568,26524.797254831396
029,24707,25307,26090,26110.180150702276,26181.608722130848
032,27122,27722,27725,27775.939222884586,27847.36779431316
030,26864,27464,27465,27861.921479439974,28147.63576515426
031,26936,27536,27540,27956.948469791434,28385.51989836286
033,27863,28463,28465,28839.98584673405,29197.128703876908
034,28760,29360,29360,29591.130389275328,30091.130389275328
035,31288,31888,31890,32198.289669274345,32698.289669274345
036,32021,32621,32625,32645.180150702276,32716.608722130848
037,32063,32663,32665,32685.180150702276,32756.608722130848
038,32598,33198,33300,33795.951853444145,34081.66613915843
039,34767,35367,35370,35641.399725146024,36284.25686800317
040,35248,35848,35850,35870.180150702276,35941.60872213085
041,35300,35900,35900,36357.43418956371,36571.71990384943
042,35565,36165,36545,36649.6951677703,37292.55231062744
043,36737,37337,37340,37819.3952965545,38033.68101084022
044,37409,38009,38010,38361.56655741187,38861.56655741187
045,37679,38279,38280,38720.57620777715,39077.719064920006
046,37826,38426,38635,39004.19798449869,39147.05512735584
047,37912,38512,39465,39615.21195546627,39686.640526894844
049,38851,39451,39750,40003.245885183074,40503.245885183074
048,38643,39243,39680,40154.325722640846,40440.04000835513
