order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11898,12498,12500,12788.267975535638,13433.644040167663
002,12588,13188,14035,14266.943631190714,14786.22041743858
003,14942,15542,15545,15824.967728434973,16451.761150304315
004,15819,16419,17055,17152.103441061536,17369.499204632135
005,16812,17412,17970,18063.008831383275,18271.237558360754
006,19268,19868,19870,20100.647993045794,20617.024096879657
007,20365,20965,21220,21341.249576871527,21612.703853449573
008,20942,21542,22215,22354.286652031293,22666.122440161053
009,21235,21835,23270,23327.234366223307,23455.371007021753
010,23735,24335,24335,24572.607779295882,25104.565494137412
011,24154,24754,25705,25780.591095057243,25949.824889961525
012,24370,24970,26550,26778.338005781847,27289.542496338225
013,25827,26427,27890,27995.97057454563,28233.218129498535
014,26278,26878,28835,28925.37902619776,29127.720129625577
015,31770,32370,32370,32543.55308396008,32932.104764467724
016,34020,34620,34620,34694.44873894158,34861.12502015408
017,35090,35690,35690,35746.63087708354,35746.63087708354
018,36025,36625,36658.333333333336,36808.802602780605,37145.67410154315
019,37882,38482,38485,38578.008831383275,38786.23755836075
020,39070,39670,39670,39704.85677714519,39782.89433791801
