course,tee_scenario,orders,variant,runners,runs,on_time_mean,on_time_wilson_lo,on_time_wilson_hi,failed_mean,p90_mean,avg_delivery_time_mean,oph_mean,total_successful_orders,total_orders,group_dir
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,front_back,2,10,0.9544736842105263,0.9722256001302287,0.9991168540106339,0.0,27.595576355214718,16.609573948626952,2.818218867656089,199,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_2\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,front_back,3,10,1.0,0.9811539940816792,1.0,0.0,19.391480526266797,14.428435460134017,2.8150625175040984,200,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_3\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,mid_back,1,10,0.41662393162393163,0.7229757022632792,0.836282074363278,0.175,59.9011625958197,35.445518215654296,2.2052660101822164,157,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_1\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,mid_back,2,10,0.96,0.9811539940816792,1.0,0.0,26.68880572166672,16.784749069266212,2.80317376109378,200,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_2\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,mid_back,3,10,1.0,0.9811539940816792,1.0,0.0,22.516516696267914,15.75851621574987,2.8198645640165627,200,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_3\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,front_mid_back,1,10,0.5375339697282422,0.8563973488560238,0.9383373863501364,0.06,49.15978122907646,28.71675698938173,2.540277460603058,181,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_1\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,front_mid_back,2,10,0.99,0.9811539940816792,1.0,0.0,19.36493716155331,14.229867414942461,2.8111896998994266,200,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_2\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,20,front_mid_back,3,10,1.0,0.9811539940816792,1.0,0.0,15.98336916581062,13.013502367425222,2.8414260927176316,200,200,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_020\runners_3\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,none,1,10,0.26695261437908496,0.49342456648184296,0.6053110905183836,0.3466666666666666,62.173044835857446,41.79715699732115,2.2916210540188833,165,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,none,2,10,0.7172413793103448,0.9710159953649372,0.9965934432372819,0.0,40.616606679692076,23.77388500221592,4.059431233843255,297,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_2\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,none,3,20,0.985,0.9854035328577914,0.9982981531472804,0.0,23.435602762438883,16.582113419311504,4.133740181055851,597,600,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_030\runners_3\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front,1,10,0.25886996904024767,0.5134401182890381,0.6247898015112788,0.33999999999999997,60.63278363363082,40.778022763363694,2.382218280513173,171,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front,2,10,0.6795484400656815,0.9615840563782942,0.9928606279572278,0.003333333333333333,44.27403954747766,25.10233047584505,4.090694304725639,295,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_2\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front,3,20,0.9933333333333334,0.9906202004134312,0.9997057393694524,0.0,20.75084486084608,15.274358223598597,4.169409684706811,599,600,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_030\runners_3\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,mid,1,10,0.21640135878912967,0.5234821059002049,0.6344949453001573,0.32999999999999996,60.77727904127786,42.37944753682548,2.4139113276033033,174,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,mid,2,10,0.7192528735632184,0.9526274456671211,0.9886524844017044,0.0,41.886575251552415,24.0119086271677,4.062627201643487,293,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_2\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,mid,3,20,0.9866091954022987,0.9854035328577914,0.9982981531472804,0.0,23.22139992588319,15.945026933811334,4.146174201250436,597,600,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_030\runners_3\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,back,1,10,0.24935500515995873,0.5100978801359048,0.6215496625310637,0.32999999999999996,60.91605632927188,40.63182143604294,2.3797048507631757,170,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,back,2,20,0.7245808246670316,0.9632853794080659,0.9872950377079461,0.006666666666666666,42.38019321598811,24.747347014382047,4.031781673329259,587,600,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_030\runners_2\back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,back,3,20,0.9800000000000001,0.9906202004134312,0.9997057393694524,0.0,23.998998514544546,16.872294775277265,4.142575891913834,599,600,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_030\runners_3\back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_mid,1,10,0.2678169074647403,0.5436355502609682,0.6538357637394846,0.30333333333333334,60.67268098249083,40.445451127417456,2.5155634349784526,180,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\front_mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_mid,2,20,0.8765845648604269,0.9695944296370503,0.9909223681456795,0.0,32.76037017890867,19.36172021179445,4.094205774152365,590,600,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_030\runners_2\front_mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_mid,3,10,0.9864285714285714,0.9760219257685385,0.9981698899670289,0.0,19.532075308738328,14.6227063816517,4.179168519667118,298,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_3\front_mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_back,1,10,0.2986899233377561,0.5167848970036206,0.6280273999300449,0.32999999999999996,58.87402242418976,39.9166449644882,2.3950402241191564,172,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_back,2,20,0.8063218390804598,0.9806419835738326,0.9964354486534273,0.003333333333333333,37.50234225173887,21.849329401769847,4.122474741018759,595,600,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_030\runners_2\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_back,3,10,0.9733333333333334,0.9873565700022642,0.9999999999999998,0.0,23.300174690646678,15.872937425603922,4.186132431802776,300,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_3\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,mid_back,1,10,0.23967277261781908,0.5201322236304367,0.6312624504365772,0.32333333333333336,62.85486172585414,41.234090415264944,2.428410423719858,173,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,mid_back,2,10,0.7290147783251231,0.9397375485424309,0.9817952501263492,0.01,42.358262913871506,24.1168239590642,4.008665833716283,290,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_2\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,mid_back,3,10,0.9833333333333334,0.9873565700022642,0.9999999999999998,0.0,23.282495200049006,15.867564596862863,4.158899719059059,300,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_3\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_mid_back,1,10,0.35505847953216374,0.5876287210234448,0.6954134957105377,0.2733333333333333,59.426301402179604,37.014282283708454,2.716034522366011,193,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_1\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_mid_back,2,10,0.9154022988505748,0.9710159953649372,0.9965934432372819,0.0,28.710183292505018,17.199819258952456,4.144668110337226,297,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_2\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,30,front_mid_back,3,10,1.0,0.9873565700022642,0.9999999999999998,0.0,18.295282215183235,13.548486577655131,4.1871678423904815,300,300,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_030\runners_3\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,none,1,10,0.10461080586080587,0.3072858484474132,0.40052038052949257,0.515,62.97000980663563,48.56076247234474,1.9711584838180536,141,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,none,2,10,0.46229252918176067,0.7927791128508476,0.8658949811503649,0.145,58.16391540037654,34.52938212131761,4.5883244385903765,333,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,none,3,20,0.8637837381916329,0.9854531417444685,0.9973275453958835,0.0,33.156718305376444,20.738235393799034,5.470814455168098,795,800,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_040\runners_3\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front,1,10,0.10441761454919349,0.34588569643429457,0.4411595212946368,0.485,62.17381021167834,47.20955488269885,2.1916801301899262,157,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front,2,10,0.45334181040837385,0.8500077446624668,0.9126675220757792,0.09,54.94638948675082,33.26399279516293,4.889947248336162,354,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front,3,20,0.9107692307692308,0.9929535807359597,0.9997793158944215,0.0,30.102139296201283,18.599281345379993,5.565357478509263,799,800,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_040\runners_3\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,mid,1,10,0.16738185017596782,0.3386223599247121,0.43356554741321446,0.49000000000000005,62.26039211061728,46.63099028251712,2.1600221379758033,154,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,mid,2,10,0.41189662924957043,0.8334914191139058,0.8994692268423305,0.11000000000000001,57.97357274145124,35.50305408248421,4.807574252996651,348,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,mid,3,20,0.89375,0.9952209490028882,1.0,0.0,31.348690241742293,19.182576139067187,5.524416161291483,800,800,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_040\runners_3\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,back,1,10,0.12351109674639087,0.3193114328639272,0.4132569800979865,0.515,63.04008913089685,47.63363943396665,2.036256524073748,146,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,back,2,10,0.49195656252931796,0.8444853274321314,0.9082850657121112,0.1,56.429927453303705,32.89963030605081,4.885569042783811,352,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,back,3,20,0.89875,0.9952209490028882,1.0,0.0,30.23511821928791,19.167333580284332,5.529820333316142,800,800,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\second_pass\orders_040\runners_3\back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_mid,1,10,0.17724789915966385,0.35558826388280423,0.4512667010341335,0.475,61.23954537670393,45.05092189093402,2.2543057074356225,161,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\front_mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_mid,2,10,0.5018231680460783,0.9035727207806045,0.9531988451006718,0.0475,53.80274432550133,31.6362849019881,5.187374959035623,373,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\front_mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_mid,3,10,0.9724999999999999,0.9819547100278873,0.9986277757784288,0.0,25.387505122540453,16.50966820709524,5.523393339056982,398,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_3\front_mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_back,1,10,0.12714801710157747,0.36044723858053535,0.4563125999304055,0.45999999999999996,62.67367332291657,46.87827579880359,2.2784735228351027,163,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_back,2,10,0.516239872122225,0.8722909782843384,0.9300037828299202,0.08,55.301120686815196,32.13654207089171,5.014961107023475,362,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_back,3,10,0.944804318488529,0.9781838919722999,0.9974461570370148,0.0,27.43965475369627,17.762363060899936,5.53592241050901,397,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_3\front_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,mid_back,1,10,0.12365396858043916,0.30968822623349224,0.40307043954041516,0.52,63.67243247603392,47.65946882030447,1.9933115726326143,142,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,mid_back,2,10,0.5122983925740343,0.8472443202717231,0.9104785096695212,0.0925,58.138738053474334,32.62415473061395,4.87453485746479,353,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,mid_back,3,10,0.8972435897435898,0.9859763590327523,0.9995585635705655,0.0,30.289420982148478,18.77742876392814,5.535511975422015,399,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_3\mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_mid_back,1,10,0.16427447294707356,0.36774522964195816,0.4638719192599875,0.45999999999999996,60.00746431905168,44.87504302425391,2.3393873318089478,166,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_1\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_mid_back,2,10,0.594007119007119,0.9151985747985072,0.9613827382707755,0.034999999999999996,51.072638369449294,28.445232694399067,5.24859895879238,377,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_2\front_mid_back
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,40,front_mid_back,3,10,0.9799358974358974,0.9859763590327523,0.9995585635705655,0.0,23.18731459599392,15.600443698509583,5.619309524996184,399,400,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_040\runners_3\front_mid_back
