order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14963,15563,15565,15818.245885183074,16318.245885183074
002,15649,16249,16920,17048.096468567634,17119.525039996206
003,15715,16315,17720,18114.832970734496,18543.404399305924
004,17834,18434,19145,19341.538758252413,19912.967329680985
005,18607,19207,20515,20535.180150702276,20606.608722130848
006,18660,19260,21210,21391.58239318592,21963.010964614492
007,19700,20300,22565,22793.304086555563,23364.732657984136
009,22732,23332,24565,24807.18813719158,25307.18813719158
010,23899,24499,25910,26323.203200093034,26537.488914378748
011,25051,25651,27140,27470.287017632967,27970.287017632967
012,25123,25723,28575,28595.180150702276,28666.608722130848
013,26082,26682,29270,29331.88476558107,29403.313337009644
014,27017,27617,30005,30025.180150702276,30096.608722130848
015,30542,31142,31145,31165.180150702276,31236.608722130848
016,34737,35337,35340,35535.06667483946,36249.352389125175
017,35717,36317,36850,37143.02303367704,37785.880176534185
018,36449,37049,38390,38540.21195546627,38611.640526894844
019,37119,37719,39215,39589.98584673405,39947.12870387691
