order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:25:14,4,,10.016666666666667,7.279157371195227,16.80296689500475,7,36,78,78
002,11:30:28,1,,10.033333333333333,2.9455643405638208,5.326516721516202,1,0,16,16
003,11:34:46,9,,21.066666666666666,4.769569731807921,13.102903065141254,12,96,141,141
004,11:49:50,14,,12.25,6.521891159774714,8.902843540727096,17,156,191,191
005,12:05:38,2,,13.366666666666667,10.203174493917867,16.15555544629882,-1,12,62,62
006,12:11:02,6,,10.05,4.339032639590187,15.053318353875902,8,60,94,94
007,12:16:33,18,,28.616666666666667,0.33633584503792613,1.5268120355141166,18,204,225,252
008,12:48:59,4,,10.016666666666667,6.910565728786059,16.434375252595583,7,36,80,80
009,13:11:30,8,,10.0,2.026154829856508,13.930916734618414,9,84,107,107
010,13:19:47,2,,10.05,9.157019077720664,15.109400030101616,4,12,50,50
011,13:22:58,7,,22.533333333333335,1.1077790683595594,11.822064782645274,10,72,112,112
012,13:42:40,6,,12.333333333333334,3.7861456899103967,14.500431404196112,8,60,97,97
013,14:24:18,7,,10.033333333333333,3.251111247324237,15.155873152086142,9,72,100,100
014,14:27:21,4,,10.066666666666666,6.910565728786059,16.434375252595583,7,36,80,80
015,15:01:35,6,,10.0,4.523328752433736,15.237614466719451,8,60,93,94
016,16:03:14,1,,10.016666666666667,5.525553190466963,9.096981761895535,2,0,30,30
017,16:19:41,17,,10.066666666666666,0.8489870480764997,2.03946323855269,18,192,222,222
018,17:12:48,15,,10.033333333333333,5.264014390930242,7.644966771882624,17,168,198,199
019,17:33:08,15,,10.033333333333333,4.895422698928209,7.27637507988059,17,168,200,201
020,17:52:48,4,,10.033333333333333,8.546753559918095,16.880086893251427,6,36,71,71
