order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15020,15620,15620,15725.980919797266,15797.409491225837
002,15084,15684,15685,16011.898611225024,16154.755754082167
003,15459,16059,16060,16236.833714691948,16951.11942897766
004,16070,16670,16670,16919.28420549328,17562.141348350422
005,16104,16704,16755,16982.414815471864,17125.271958329005
006,16447,17047,17555,18002.807201221396,18574.23577264997
007,17343,17943,17945,18005.464103814622,18648.321246671763
008,17373,17973,18165,18601.749442271714,19173.178013700286
009,17455,18055,19175,19417.18813719158,19917.18813719158
010,18031,18631,19250,19514.30363324951,20014.30363324951
011,18132,18732,19775,19795.180150702276,19866.608722130848
014,19092,19692,20615,20635.180150702276,20706.608722130848
012,18265,18865,20470,20719.530297145306,20862.387440002447
013,18309,18909,20520,20769.530297145306,20912.387440002447
015,19257,19857,21310,21330.180150702276,21401.608722130848
016,19402,20002,21465,21802.254004963394,22445.111147820535
017,20129,20729,21515,21929.633943727164,22501.062515155736
018,20259,20859,22005,22093.58224186733,22807.867956153044
020,21518,22118,23105,23125.180150702276,23196.608722130848
019,21211,21811,23050,23433.77524390459,23862.34667247602
021,21526,22126,23410,23703.725361935692,23846.582504792834
022,22496,23096,23800,23959.813717565226,24602.670860422368
024,22941,23541,24465,24485.180150702276,24556.608722130848
023,22576,23176,24450,24510.464103814622,25153.321246671763
025,23000,23600,25160,25180.180150702276,25251.608722130848
026,23149,23749,25205,25225.180150702276,25296.608722130848
027,23694,24294,25755,25775.180150702276,25846.608722130848
028,23976,24576,25855,25875.180150702276,25946.608722130848
029,24053,24653,25900,26106.482451570006,26677.911022998578
030,25128,25728,26450,26688.22646649967,27331.08360935681
031,26187,26787,26790,27302.805213595086,27802.805213595086
032,26209,26809,27280,27311.2379479783,27382.666519406874
034,26518,27118,27985,28005.180150702276,28076.608722130848
033,26290,26890,27935,28195.34195837541,28838.199101232552
035,28515,29115,29115,29135.180150702276,29206.608722130848
037,30283,30883,30885,31101.14828143141,31744.005424288553
036,30031,30631,30635,31147.805213595086,31647.805213595086
038,32806,33406,33410,33494.00026743821,33565.428838866785
039,34229,34829,34830,35287.43418956371,35501.71990384943
040,34782,35382,35385,35667.66760818477,35810.524751041914
042,35618,36218,36220,36363.660472655654,37077.94618694137
041,35265,35865,35865,36399.92070942701,36899.92070942701
043,36031,36631,36635,36655.180150702276,36726.60872213085
044,37186,37786,37790,37867.52449148002,38510.381634337165
046,38061,38661,38665,38758.63742399374,39401.49456685089
045,37913,38513,38515,38967.210253207835,39252.92453892212
047,38180,38780,39115,39320.30788155479,39463.16502441194
048,38524,39124,39855,40027.14205754614,40098.57062897471
049,38733,39333,40005,40164.81371756523,40807.670860422375
050,38885,39485,40065,40235.87146161127,40878.728604468415
