order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,10985,11585,11585,11659.226794985429,11825.406186743852
002,14167,14767,14770,14975.10998905109,15434.311457075919
003,15536,16136,16140,16202.898509479704,16343.716068016354
004,16327,16927,16945,17135.54550557125,17562.139921029262
005,17104,17704,18165,18325.746095204242,18685.625412825677
006,18304,18904,19290,19555.6114072892,20150.263811668014
007,19778,20378,20755,20963.311941166074,21429.68195870206
008,20665,21265,22030,22087.456298534667,22216.08980271676
009,20732,21332,22820,22897.649860652502,23071.49283226258
010,21711,22311,23675,23825.46926944727,24162.34076820981
011,22913,23513,24765,24960.76829802524,25399.055532410104
012,24793,25393,26000,26098.672977377508,26319.58262822267
013,25574,26174,26920,27179.94726181065,27761.91874347628
014,28405,29005,29005,29167.340831715308,29530.790454958536
015,30381,30981,30985,31181.20965181003,31620.48499168323
016,35151,35751,35755,36043.26797553564,36688.64404016766
017,35974,36574,37290,37346.63087708354,37346.63087708354
018,36261,36861,37983.333333333336,38012.52595490462,38077.8825703627
019,36954,37554,38680,38736.63087708354,38736.63087708354
020,37004,37604,39373.333333333336,39465.31378800349,39671.240179056076
