order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,09:20:00,1,,10.0,3.7776990679455555,7.555398135891111,2,0,18,18
002,09:39:00,4,,10.0,8.862213477113247,17.724426954226495,5,36,63,63
003,10:23:00,10,,10.0,3.9794301728968535,7.958860345793707,10,108,137,137
004,10:35:00,1,,10.0,2.73566479310514,5.47132958621028,1,0,13,13
005,10:46:00,14,,10.0,4.9420288246322475,9.884057649264495,14,156,185,185
006,11:06:00,14,,10.0,4.376823151675183,8.753646303350367,15,156,188,188
007,11:34:00,10,,10.0,3.62326272617667,7.24652545235334,10,108,135,135
008,12:04:00,17,,10.0,3.5837003801044176,7.167400760208835,18,192,222,222
009,12:05:00,16,,10.0,2.8205632484046648,5.6411264968093295,16,180,207,207
010,12:52:00,12,,10.0,9.17347733275285,18.3469546655057,12,132,162,162
011,13:18:00,9,,10.0,0.6665796254476508,1.3331592508953016,12,96,121,121
012,13:34:00,12,,10.0,8.606268397231064,17.212536794462128,12,132,167,167
013,13:54:00,1,,10.0,5.045790353444766,10.091580706889532,2,0,24,24
014,14:11:00,8,,10.0,3.7291301892829307,7.458260378565861,8,84,103,103
015,14:12:00,17,,10.0,2.1130924284903223,4.226184856980645,18,192,229,229
016,14:21:00,13,,14.083333333333334,5.786640085539933,11.573280171079865,14,144,181,181
017,14:39:00,2,,10.0,7.138787318214332,14.277574636428664,3,12,34,34
018,14:40:00,11,,13.5,5.846145103495666,11.692290206991332,11,120,146,146
019,14:46:00,4,,23.333333333333332,9.500007768996062,19.000015537992123,6,36,73,73
020,15:38:00,17,,10.0,2.7383059214591214,5.476611842918243,18,192,226,226
021,16:00:00,17,,10.0,2.1130924284903223,4.226184856980645,18,192,229,229
022,16:08:00,16,,10.0,3.643455274720753,7.286910549441506,16,180,211,211
023,16:13:00,6,,10.083333333333334,7.938833060983064,15.877666121966127,7,60,83,83
024,16:35:00,18,,10.0,0.0,0.0,18,204,0,246
025,16:55:00,11,,10.55,5.00075065056247,10.00150130112494,13,120,142,142
026,16:59:00,5,,10.0,9.31089299153322,18.62178598306644,6,48,76,76
027,17:19:00,10,,10.0,4.1907788020134324,8.381557604026865,11,108,138,138
028,17:25:00,16,,10.0,4.5665551762278165,9.133110352455633,17,180,217,217
029,17:52:00,5,,10.0,8.439516520721163,16.879033041442327,4,48,65,65
030,17:56:00,11,,10.0,6.475861341794007,12.951722683588015,11,120,149,149
031,18:05:00,13,,,,,,,,
032,18:24:00,4,,,,,,,,
033,18:44:00,14,,,,,,,,
034,18:47:00,13,,,,,,,,
035,19:11:00,7,,,,,,,,
036,19:48:00,7,,,,,,,,
037,19:52:00,18,,,,,,,,
038,20:31:00,10,,,,,,,,
039,21:25:00,17,,,,,,,,
