order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15382,15982,15985,16301.622961374134,16658.765818516993
002,15593,16193,16195,16410.926184069696,16982.35475549827
003,15701,16301,16305,16587.36095371584,16944.5038108587
004,15854,16454,17260,17525.49920276193,17668.35634561907
005,17323,17923,17925,18307.814266513884,18736.38569508531
006,18559,19159,19160,19200.830134556712,19557.97299169957
007,18802,19402,19405,19800.81930671519,20372.247878143764
008,19631,20231,20235,20297.138910013007,20939.99605287015
009,20131,20731,20735,20989.0785296798,21131.93567253694
010,20767,21367,21370,21532.38348446531,21818.097770179596
011,20845,21445,21540,21767.346854152896,22338.77542558147
012,20935,21535,21735,21900.683425872798,21972.11199730137
014,22316,22916,22920,23052.152630591874,23123.581202020447
013,22262,22862,22865,23099.20745800881,23170.63602943738
015,23341,23941,23945,24087.842093120562,24159.270664549134
016,23624,24224,24225,24577.70315229863,25149.1317237272
017,24335,24935,24935,25180.616354326765,25323.473497183906
019,25798,26398,26400,26694.675610332102,27051.81846747496
018,25745,26345,26345,26763.660646236076,27335.08921766465
020,28580,29180,29180,29463.550102501886,29820.692959644744
021,29765,30365,30365,30572.671214323684,30786.956928609397
022,31192,31792,31795,32089.675610332102,32446.81846747496
024,32999,33599,33600,33663.671513193425,33735.100084622
023,32909,33509,33510,33793.55010250188,34150.69295964474
025,34558,35158,35160,35544.39863628599,36115.82720771456
026,36283,36883,36885,37056.03162399511,37770.31733828083
027,37058,37658,37660,37987.16688096724,38415.73830953867
028,38235,38835,38835,39229.234940513845,39729.234940513845
029,38502,39102,39105,39278.80415451717,39564.518440231455
030,39044,39644,39645,39787.84209312056,39859.270664549134
