order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:07:54,17,,10.016666666666667,2.1349411427938927,3.3254173332700834,18,192,215,215
002,11:09:13,4,,10.033333333333333,6.910565728786059,16.434375252595583,7,36,80,80
003,11:21:11,15,,10.066666666666666,5.079718561544966,7.460670942497347,17,168,199,199
004,11:25:12,15,,10.05,4.527430028478315,6.908382409430696,17,168,202,202
005,11:26:31,4,,19.233333333333334,7.094861496221832,16.618671020031357,7,36,79,79
006,11:28:25,5,,20.333333333333332,5.25230836455424,15.966594078839956,8,48,89,90
007,11:30:44,8,,21.433333333333334,3.2756459708735446,12.799455494683068,11,84,127,127
008,11:47:50,17,,24.583333333333332,0.33633584503792613,1.5268120355141166,18,192,225,227
009,11:53:53,7,,20.866666666666667,1.2920748580004024,12.006360572286118,10,72,111,112
010,12:08:48,8,,10.033333333333333,1.3763277568144985,12.090613471100214,10,84,116,116
011,12:18:11,7,,10.066666666666666,3.251111247324237,15.155873152086142,9,72,100,100
012,12:24:25,3,,12.416666666666666,8.915345157116827,17.24867849045016,6,24,69,69
013,12:32:48,13,,10.033333333333333,7.989921609241719,11.561350180670292,16,144,183,182
014,12:38:46,6,,14.65,4.883717227950668,15.598002942236382,8,60,91,91
015,12:41:46,16,,22.316666666666666,1.9506450319367408,3.1411212224129317,18,180,216,216
016,12:50:52,6,,13.55,5.9894923824581685,16.703778096743882,8,60,85,85
017,12:52:06,17,,25.15,0.33633584503792613,1.5268120355141166,18,192,225,236
018,12:52:17,8,,26.8,2.66356195942044,13.377847673706155,10,84,123,123
019,12:57:52,13,,30.966666666666665,5.264014390930242,7.644966771882624,17,144,198,199
020,12:58:56,17,,32.233333333333334,0.33633584503792613,1.5268120355141166,18,192,225,250
021,13:04:13,4,,38.28333333333333,2.9472285781991254,14.851990482961032,9,36,102,102
022,13:04:50,16,,37.916666666666664,0.33633584503792613,1.5268120355141166,18,180,225,235
023,13:10:58,14,,35.53333333333333,3.790246924531069,6.171199305483451,17,156,206,206
024,13:14:35,17,,39.75,0.33633584503792613,1.5268120355141166,18,192,225,255
025,13:18:06,13,,44.65,4.1588382857550945,6.539790666707476,17,144,204,204
026,13:32:19,14,,33.6,3.6060938286709034,5.987046209623285,17,156,207,207
027,13:36:14,9,,31.183333333333334,6.0437384216535674,14.3770717549869,12,96,148,148
028,13:37:48,14,,41.53333333333333,2.8690342924356327,4.059510482911823,18,156,211,211
029,13:55:31,6,,26.4,2.3943412109275113,14.299103115689416,9,60,105,105
030,14:02:31,6,,29.316666666666666,2.210045771182498,14.114807675944403,9,60,106,106
031,14:08:41,17,,24.733333333333334,0.33633584503792613,1.5268120355141166,18,192,225,231
032,14:18:34,7,,26.433333333333334,1.7449194628382125,12.459205177123927,10,72,118,118
033,14:41:26,8,,10.066666666666666,1.192031533594066,11.90631724787978,10,84,115,115
034,14:42:05,6,,13.916666666666666,5.436604150944064,16.15088986522978,8,60,88,88
035,15:25:58,14,,10.033333333333333,7.808198986814629,11.379627558243202,16,156,184,184
036,15:29:46,4,,10.066666666666666,7.094861496221832,16.618671020031357,7,36,79,79
037,15:33:46,4,,10.066666666666666,7.809760903020833,16.143094236354166,6,36,75,75
038,16:05:34,15,,10.016666666666667,5.816901679695245,8.197854060647625,17,168,195,195
039,16:05:51,16,,10.066666666666666,3.053330129332365,5.4342825102847465,17,180,210,210
040,16:17:44,6,,10.016666666666667,5.25230836455424,15.966594078839956,8,60,89,90
041,16:29:15,3,,10.0,8.915345157116827,17.24867849045016,6,24,69,69
042,16:48:49,8,,10.016666666666667,1.8418590090946965,13.746620913856601,9,84,108,108
043,17:10:38,5,,10.033333333333333,6.726270068871842,16.250079592681367,7,48,81,81
044,17:18:04,6,,10.016666666666667,4.1547367582212855,14.869022472507,8,60,95,95
045,17:22:06,17,,10.066666666666666,2.3192369958521644,3.509713186328355,18,192,214,214
046,17:28:45,13,,17.0,7.255311550111461,10.826740121540034,16,144,187,188
047,17:31:31,14,,15.483333333333333,5.63260595000526,8.013558330957641,17,156,196,196
048,17:40:38,14,,12.366666666666667,6.153299741644878,8.534252122597259,17,156,193,194
049,17:50:20,15,,14.75,5.63260595000526,8.013558330957641,17,168,196,196
050,17:59:53,13,,10.033333333333333,7.721133179782433,12.483037941687197,15,144,176,176
