order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,15125,15725,15725,15780.408999731562,16423.266142588705
001,15100,15700,15700,16026.898611225024,16169.755754082167
003,15257,15857,16770,16790.180150702276,16861.608722130848
004,15444,16044,17025,17438.203200093034,17652.488914378748
005,16903,17503,17505,17626.56928979139,18340.855004077104
006,18313,18913,18915,19069.718209520655,19784.00392380637
007,18885,19485,19485,19793.289669274345,20293.289669274345
008,19545,20145,20385,20779.832970734496,21208.404399305924
009,19718,20318,20895,20999.695167770293,21642.552310627434
010,20836,21436,21810,22161.566557411872,22661.566557411872
011,21019,21619,22245,22472.414815471864,22615.271958329005
013,21856,22456,23265,23694.51846720749,24051.66132435035
012,21082,21682,23220,23710.453045290906,23996.167331005192
014,22729,23329,24600,24717.038701916204,24788.467273344777
015,23522,24122,24655,25117.691733362095,25474.834590504954
016,23589,24189,25390,25538.755969900856,26181.613112757997
017,24615,25215,26075,26536.177092111848,26964.748520683275
018,28370,28970,28970,29344.98584673405,29702.128703876908
019,28669,29269,29270,29749.395296554503,29963.681010840217
020,28787,29387,30305,30455.211955466268,30526.64052689484
021,29126,29726,30565,30759.25755316577,30902.114696022913
022,29222,29822,31130,31401.6458017087,31544.50294456584
023,33012,33612,33615,33835.07264143461,34335.07264143461
024,33261,33861,33865,34214.014100781715,34356.87124363886
025,35024,35624,35625,35773.755969900856,36416.613112758
026,37581,38181,38185,38413.30408655556,38984.73265798413
027,38234,38834,38835,38855.180150702276,38926.60872213085
028,38638,39238,39530,39757.414815471864,39900.27195832901
029,38820,39420,39585,40053.49193920888,40267.777653494595
