order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:48:32,10,,10.05,6.268842339534467,12.537684679068933,11,108,148,148
002,11:10:37,10,,10.05,3.9794301728968535,7.958860345793707,10,108,137,137
003,12:16:23,11,,10.033333333333333,9.17347733275285,18.3469546655057,12,120,162,162
004,12:43:27,13,,10.05,4.524237942967461,9.048475885934922,14,144,187,187
005,13:02:15,12,,10.0,6.209337091023187,12.418674182046374,14,132,179,180
006,13:19:10,11,,12.083333333333334,9.240314249205035,18.48062849841007,12,120,164,164
007,14:01:48,7,,10.033333333333333,5.408611689638639,10.817223379277278,7,72,95,95
008,15:23:57,15,,10.05,1.7638202002083083,3.5276404004166166,16,168,202,202
009,16:22:39,15,,10.016666666666667,2.8205632484046648,5.6411264968093295,16,168,207,207
010,17:25:46,15,,10.066666666666666,3.0319118740252473,6.063823748050495,16,168,208,208
