order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14648,15248,15250,15473.099214854989,16115.956357712132
002,15550,16150,16150,16290.041625688642,16504.327339974356
003,15925,16525,16720,16931.366108316644,17002.794679745217
004,16992,17592,17595,17734.63731543421,18020.351601148497
005,17406,18006,18010,18238.305169016996,18381.162311874137
006,18261,18861,18865,19064.94416493644,19779.229879222155
007,18307,18907,18985,19167.45229338788,19881.738007673594
008,18672,19272,20380,20466.469909940846,20537.89848136942
009,19126,19726,20485,20506.86381039369,20864.00666753655
010,19380,19980,21140,21421.933323854188,21779.076180997046
011,20062,20662,21465,21486.86381039369,21844.00666753655
013,21734,22334,22445,22502.002223719093,23216.287938004807
012,21198,21798,22380,22807.472554414555,23307.472554414555
015,22474,23074,23910,24064.262758790897,24135.69133021947
014,22217,22817,23820,24113.35399424744,24470.4968513903
016,23463,24063,24740,24951.36482410837,25594.22196696551
017,23640,24240,25075,25248.804154517173,25534.51844023146
018,25278,25878,26135,26310.98861659957,26953.84575945671
019,26237,26837,26840,27167.16688096724,27595.73830953867
020,28754,29354,29355,29497.842093120562,29569.270664549134
021,31709,32309,32310,32575.49920276193,32718.35634561907
022,31879,32479,32480,32866.96517497622,33438.39374640479
023,32646,33246,33320,33349.40946560554,33706.55232274839
024,33851,34451,34455,34932.14280941025,35432.14280941025
025,35776,36376,36380,36555.98861659957,37198.845759456715
026,36584,37184,37185,37219.16194618075,37576.304803323605
027,37609,38209,38210,38255.58258648005,38969.86830076577
028,37769,38369,38370,38830.86736068525,39330.86736068525
029,38460,39060,39570,39741.03162399511,40455.31733828083
030,38890,39490,39935,40112.10409436635,40183.53266579492
