order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14917,15517,15520,15577.002223719093,16291.287938004807
002,15106,15706,15710,15812.684934035145,16526.97064832086
003,15340,15940,15940,16412.288003616497,16912.288003616497
005,17480,18080,18080,18143.671513193425,18215.100084621998
006,17684,18284,18285,18484.94416493644,19199.229879222155
004,17262,17862,17865,18593.100898419,19021.67232699043
007,17832,18432,18820,19214.234940513845,19714.234940513845
009,19150,19750,19800,19973.804154517173,20259.51844023146
008,18806,19406,19625,20034.803811773363,20534.803811773363
010,19601,20201,20315,20997.418197069328,21425.989625640756
012,20285,20885,21135,21319.829879062916,21534.11559334863
011,20177,20777,20860,21519.59597733709,21876.738834479947
014,21096,21696,22135,22343.06616526183,22628.780450976115
013,20580,21180,22030,22614.047858025373,23114.047858025373
015,21232,21832,22480,22798.712217738648,23370.14078916722
016,21507,22107,23230,23524.675610332102,23881.81846747496
017,21686,22286,23715,24079.123821115805,24650.552392544378
018,22508,23108,23975,24236.171855260152,24593.31471240301
019,22679,23279,24485,24506.86381039369,24864.00666753655
020,23757,24357,25195,25346.05798827132,25631.772273985607
022,24920,25520,25520,25754.20745800881,25825.63602943738
021,24051,24651,25255,26005.942233534464,26434.513662105892
023,25111,25711,26235,26397.38348446531,26683.097770179596
024,26822,27422,27425,28241.909055569566,28456.19476985528
025,26957,27557,27560,28288.100898419,28716.67232699043
026,27802,28402,28405,28664.158518909557,29235.58709033813
027,28042,28642,29060,29199.63731543421,29485.351601148497
028,29214,29814,29815,30438.75260527167,30795.89546241453
029,30133,30733,30735,31142.239976698853,31713.668548127425
030,31248,31848,31850,32245.81930671519,32817.24787814376
031,33933,34533,34535,34929.234940513845,35429.234940513845
032,34589,35189,35190,35413.099214854985,36055.95635771213
034,35387,35987,36030,36170.04162568864,36384.327339974356
033,34989,35589,35590,36329.5215672736,36758.09299584503
035,36429,37029,37030,37545.523834034524,38045.523834034524
036,36933,37533,37535,37788.74884762808,38074.46313334236
037,37359,37959,37960,38241.66021508787,38813.08878651644
038,38650,39250,39250,39987.38588541027,40201.67159969599
040,39241,39841,39845,40033.52476427135,40104.95333569992
039,38993,39593,39595,40345.71140919569,40702.854266338545
