order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14643,15243,15245,15417.142057546138,15488.570628974709
002,16659,17259,17260,17744.894102816135,18030.60838853042
003,17103,17703,17705,18009.783113692698,18152.64025654984
005,18144,18744,18755,19048.725361935692,19191.582504792834
004,17968,18568,18635,19216.23834827899,19573.381205421847
007,19570,20170,20175,20195.180150702276,20266.608722130848
006,19389,19989,19990,20196.482451570006,20767.911022998578
008,21510,22110,22110,22550.576207777147,22907.719064920006
009,22220,22820,22820,22870.939222884586,22942.36779431316
011,22824,23424,23545,23565.180150702276,23636.608722130848
010,22722,23322,23510,23705.066674839454,24419.352389125168
012,23702,24302,24305,24702.5445728217,24988.258858535984
013,26225,26825,26825,26929.695167770293,27572.552310627434
014,28445,29045,29045,29496.633963162032,29853.77682030489
015,30371,30971,30975,31436.177092111848,31864.748520683275
016,33017,33617,33620,33924.7831136927,34067.64025654984
017,33596,34196,34200,34504.7831136927,34647.64025654984
019,38112,38712,38715,38814.45379815126,39528.73951243698
018,38069,38669,38670,38902.01595447688,39116.3016687626
020,38351,38951,39720,39740.180150702276,39811.60872213085
