order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14409,15009,15010,15246.31717703947,15889.174319896612
002,14585,15185,15185,15398.827184145865,16041.684327003008
003,14655,15255,15255,15426.031623995115,16140.317338280829
004,14710,15310,16490,16552.138910013007,17194.99605287015
005,15305,15905,16645,16856.36482410837,17499.22196696551
006,15659,16259,16745,17161.05188491075,17661.05188491075
007,17589,18189,18190,18310.731928183257,18382.16049961183
009,17670,18270,18270,18563.78161899576,18920.924476138618
008,17633,18233,18235,18700.722145780972,19200.722145780972
010,18115,18715,18985,19087.684934035147,19801.97064832086
011,18912,19512,19525,19748.09921485499,20390.95635771213
012,19235,19835,19835,20082.73784919519,20725.59499205233
013,19240,19840,20405,20616.36482410837,21259.22196696551
014,19301,19901,20995,21016.86381039369,21374.00666753655
015,19518,20118,21330,21757.472554414555,22257.472554414555
016,19695,20295,21860,22167.291547006564,22738.720118435136
017,19844,20444,21975,22304.861830890175,22876.290402318748
018,20050,20650,22860,22923.671513193425,22995.100084621998
019,20137,20737,23340,23361.86381039369,23719.00666753655
020,20332,20932,23480,23501.86381039369,23859.00666753655
021,21771,22371,23600,23736.76961199712,24451.055326282833
022,21866,22466,24320,24504.829879062916,24719.11559334863
023,21948,22548,24460,24910.31389914081,25410.31389914081
024,21973,22573,25055,25493.893225824733,25993.893225824733
025,22132,22732,25320,25539.486835706197,25825.201121420483
026,22537,23137,26015,26413.383141918534,26984.811713347106
027,23017,23617,26430,26451.86381039369,26809.00666753655
028,23272,23872,26595,26867.12943134564,27224.272288488497
029,24470,25070,27410,27725.74623204964,28154.31766062107
030,25558,26158,27585,27868.550102501886,28225.692959644744
031,25772,26372,27825,28252.472554414555,28752.472554414555
032,27160,27760,28755,28776.86381039369,29134.00666753655
033,27552,28152,28830,28989.610953965825,29703.89666825154
034,28696,29296,29355,29407.250817086122,29764.39367422898
035,29912,30512,30515,30632.200285356557,30846.48599964227
036,30885,31485,31485,31548.671513193425,31620.100084621998
037,31426,32026,32030,32051.86381039369,32409.00666753655
038,33172,33772,33775,34068.78161899576,34425.924476138614
039,33236,33836,33840,34256.05188491075,34756.05188491075
040,33735,34335,34335,34483.19028330001,35197.47599758573
041,35147,35747,35750,35932.452293387876,36646.73800767359
042,35149,35749,35750,36043.08089153135,36614.50946295992
043,36027,36627,36630,36945.74623204964,37374.31766062107
044,36089,36689,37215,37249.16194618075,37606.304803323605
045,36741,37341,37345,37527.452293387876,38241.73800767359
046,38140,38740,38740,38939.94543558818,39011.374007016755
047,38918,39518,39520,39970.31389914081,40470.31389914081
049,39267,39867,39870,40058.52476427135,40129.95333569992
048,39040,39640,39640,40078.89322582474,40578.89322582474
