order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14824,15424,15425,15794.19798449869,15937.055127355834
002,15192,15792,15795,16099.783113692698,16242.640256549841
003,15263,15863,15865,16234.19798449869,16377.055127355834
004,15504,16104,16540,16877.956357000316,17020.813499857457
005,15657,16257,16845,17280.318693006684,17494.604407292398
006,16069,16669,16980,17329.014100781715,17471.871243638856
007,16101,16701,17625,17878.245885183074,18378.245885183074
009,17415,18015,18095,18115.180150702276,18186.608722130848
008,16523,17123,18075,18180.980919797265,18252.409491225837
012,18381,18981,18985,19040.40899973156,19683.2661425887
011,18333,18933,18935,19162.168741394624,19805.025884251765
010,18281,18881,18885,19200.138501873254,19842.995644730396
013,18671,19271,20285,20472.891482998166,21187.17719728388
015,19276,19876,20445,20731.174183908475,21231.174183908475
014,19073,19673,20410,20834.26094609438,21048.546660380092
016,19582,20182,21650,21877.168741394624,22520.025884251765
017,20112,20712,21790,22197.72200729707,22554.86486443993
018,20794,21394,21835,22205.407611237337,22848.264754094478
019,20945,21545,23125,23411.174183908475,23911.174183908475
020,21448,22048,23155,23441.174183908475,23941.174183908475
021,22031,22631,23450,23918.39607928773,24346.967507859157
023,22077,22677,24545,24666.56928979139,25380.855004077104
022,22047,22647,24515,24796.965312664295,25439.822455521436
024,22239,22839,24950,25005.40899973156,25648.2661425887
026,23605,24205,26040,26060.180150702276,26131.608722130848
027,24409,25009,26250,26349.453798151266,27063.73951243698
025,22882,23482,25985,26424.06159157251,26852.633020143938
028,24484,25084,26735,27209.325722640842,27495.04000835513
029,24801,25401,27455,27704.28420549328,28347.141348350422
030,25427,26027,27665,27804.15421975113,27875.582791179702
031,26617,27217,28100,28338.47255344741,28481.32969630455
032,27985,28585,28585,28992.979245643342,29278.69353135763
034,28455,29055,29085,29211.810610898527,29854.667753755668
033,28338,28938,28950,29462.805213595086,29962.805213595086
035,29145,29745,29880,30072.64014412586,30644.068715554433
037,30409,31009,31010,31049.881474960122,31121.310046388695
036,29917,30517,30520,31132.190469635072,31489.33332677793
038,33044,33644,33645,33938.02303367704,34580.880176534185
039,34091,34691,34695,34834.15421975113,34905.5827911797
040,34392,34992,34995,35344.014100781715,35486.87124363886
041,35096,35696,35700,35761.884765581075,35833.31333700965
042,35584,36184,36185,36346.26967571376,36417.69824714233
043,36955,37555,37555,37742.891482998166,38457.17719728388
044,37018,37618,37620,38003.775243904594,38432.34667247602
045,37194,37794,37795,38211.94846979144,38640.519898362865
046,37796,38396,39035,39174.15421975113,39245.5827911797
048,39113,39713,39715,39735.180150702276,39806.60872213085
047,38994,39594,39595,40047.210253207835,40332.92453892212
049,39267,39867,39870,40130.588046565594,40273.44518942274
