order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:02:12,7,,10.05,3.231216035722294,15.1359779404842,9,72,114,114
002,11:03:19,14,,10.016666666666667,3.6581139284365842,8.420018690341346,15,156,203,203
003,11:03:42,9,,28.133333333333333,3.9794587386290003,13.503268262438525,11,96,150,150
004,11:32:39,13,,10.016666666666667,4.038802948155535,8.800707710060298,15,144,201,201
005,11:45:05,12,,10.333333333333334,4.706015895264015,10.658396847644967,14,132,191,191
006,12:00:51,6,,10.066666666666666,5.835610372055635,15.359419895865159,7,60,94,94
007,12:12:14,14,,10.016666666666667,2.8967359086195454,7.658640670524307,15,156,207,208
008,12:12:49,6,,23.516666666666666,4.694336918131194,14.218146441940718,7,60,100,101
009,12:20:20,18,,19.583333333333332,0.36439683989483457,6.316777792275787,-1,204,253,255
010,12:23:23,13,,32.86666666666667,2.14368258978296,5.715111161211532,16,144,217,217
011,12:25:22,17,,35.21666666666667,0.36439683989483457,6.316777792275787,-1,192,253,267
012,12:25:44,16,,46.266666666666666,0.36439683989483457,6.316777792275787,-1,180,253,271
013,13:01:32,15,,15.383333333333333,2.7147161184169213,6.286144689845494,16,168,220,220
014,13:08:20,17,,20.0,1.2508211142453851,2.4412973047215756,18,192,248,248
015,13:09:44,18,,23.516666666666666,0.36439683989483457,6.316777792275787,-1,204,253,276
016,13:14:11,9,,26.65,5.121525783442727,14.645335307252251,11,96,156,156
017,13:50:17,12,,10.05,5.452781349454017,12.595638492311162,13,132,185,185
018,14:21:25,15,,10.0,3.2708423207043476,6.84227089213292,16,168,223,223
019,14:34:20,4,,10.0,7.168021922128355,16.69183144593788,7,36,87,87
020,14:44:08,16,,10.033333333333333,3.3324239264697098,4.522900116945901,18,180,237,237
021,15:03:14,16,,10.016666666666667,4.502405585970701,6.883357966923082,17,180,230,230
022,15:42:53,9,,10.033333333333333,0.4654785568072233,11.179764271092939,10,96,131,131
023,16:13:47,14,,10.05,2.517633137855349,7.279537899760111,15,156,209,209
024,16:32:05,18,,10.0,0.36439683989483457,6.316777792275787,-1,204,253,261
025,16:54:06,5,,10.066666666666666,7.831840029755161,16.165173363088496,6,48,83,83
026,17:13:40,6,,10.0,4.694336918131133,14.218146441940657,7,60,100,100
027,17:22:37,8,,10.05,2.8505270665852245,14.755288971347131,9,84,116,116
028,17:28:46,16,,19.15,2.951734906105776,4.142211096581966,18,180,239,239
029,17:49:22,16,,10.05,3.9034576334801385,5.09393382395633,18,180,234,234
030,17:56:57,9,,10.05,0.36785842552380926,11.082144139809524,10,96,130,130
