order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14532,15132,15135,15328.872962143338,16043.158676429051
002,14599,15199,15200,15419.486835706195,15705.201121420481
003,14622,15222,16310,16548.76752431774,17120.196095746312
004,16359,16959,16960,17202.328176889332,17488.04246260362
005,17105,17705,17725,18007.36095371584,18364.5038108587
006,18051,18651,18655,19005.136622323338,19576.56519375191
007,18734,19334,19335,19508.804154517173,19794.51844023146
009,19220,19820,20395,20416.86381039369,20774.00666753655
008,18769,19369,20180,20461.66021508787,21033.088786516444
010,19403,20003,21375,21503.620955386978,21717.90666967269
011,19522,20122,21635,21656.86381039369,22014.00666753655
012,19544,20144,22320,22341.86381039369,22699.00666753655
013,21692,22292,22615,22777.882967105015,22992.16868139073
014,22100,22700,23300,23375.049266854723,23446.477838283296
015,22184,22784,23595,23616.86381039369,23974.00666753655
016,22451,23051,24050,24357.291547006564,24928.720118435136
017,24617,25217,25220,25547.16688096724,25975.73830953867
018,26485,27085,27085,27281.25053924226,27495.536253527975
019,27260,27860,27860,28290.0813153277,28861.509886756274
020,27848,28448,28450,28649.945435588183,28721.374007016755
021,28994,29594,29595,29865.144335158242,30008.001478015383
022,31373,31973,31975,32002.928713408433,32645.785856265575
023,33227,33827,33830,33981.05798827132,34266.7722739856
024,34325,34925,34925,34946.86381039369,35304.006667536545
025,35646,36246,36250,36719.91040178531,37219.91040178531
026,36820,37420,37420,37701.66021508787,38273.08878651644
027,37357,37957,37960,38131.03162399511,38845.31733828083
028,37726,38326,38875,39052.10409436635,39123.53266579492
029,38962,39562,39565,39799.20745800881,39870.63602943738
030,39417,40017,40020,40042.07150553143,40684.92864838857
