order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:29:37,13,,10.05,8.081568380268921,12.843473142173684,15,144,178,178
002,11:30:29,12,,10.016666666666667,6.615357990666235,11.377262752570998,15,132,170,170
003,11:33:45,12,,28.166666666666668,7.808198986814629,11.379627558243202,16,132,184,184
004,11:43:43,1,,18.866666666666667,7.915813372676409,12.677718134581172,3,0,43,43
005,12:06:42,1,,16.633333333333333,6.441447112135271,11.203351874040035,3,0,35,35
006,12:07:44,2,,17.6,10.755962015858435,16.708342968239386,-1,12,59,60
007,12:31:00,6,,13.583333333333334,4.883717227950668,15.598002942236382,8,60,91,91
008,12:48:30,17,,10.0,1.5843000813460093,2.7747762718222,18,192,218,219
009,13:36:51,13,,10.066666666666666,7.352541831731347,12.11444659363611,15,144,174,174
010,13:38:41,17,,10.066666666666666,0.6646912493353738,1.8551674398115643,18,192,223,223
011,13:40:29,4,,20.183333333333334,5.620900082723225,16.33518579700894,8,36,87,87
012,13:43:22,10,,25.716666666666665,7.915813372676409,12.677718134581172,3,108,43,43
013,14:21:45,10,,10.0,3.807503211904744,12.140836545238077,12,108,134,134
014,14:47:42,13,,10.05,8.174217421515095,12.936122183419858,15,144,182,182
015,15:45:00,15,,10.0,6.153299741644878,8.534252122597259,17,168,193,193
016,16:38:55,15,,10.0,4.895422698928209,7.27637507988059,17,168,200,200
017,16:56:26,17,,10.066666666666666,0.6646912493353738,1.8551674398115643,18,192,223,223
018,17:00:50,9,,10.0,2.11351018164205,12.827795895927766,10,96,120,120
019,17:21:20,9,,10.0,2.6635619594205004,13.377847673706215,10,96,123,123
020,17:30:11,7,,10.066666666666666,3.786145689910336,14.500431404196052,8,72,97,98
