order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:59:35,9,,10.0,0.6665796254476508,1.3331592508953016,12,96,121,121
002,11:55:46,6,,10.066666666666666,6.0372223511444645,12.074444702288929,7,60,92,92
003,12:27:47,8,,10.05,1.9242620384848714,3.848524076969743,9,84,113,113
004,12:32:58,16,,17.7,1.6903945325321046,3.380789065064209,18,180,231,231
005,13:24:22,18,,10.05,0.0,0.0,18,204,0,243
006,13:26:20,14,,19.633333333333333,2.8205632484046648,5.6411264968093295,16,156,207,207
007,14:48:19,7,,10.016666666666667,5.825873695908829,11.651747391817658,7,72,93,93
008,15:38:03,7,,10.033333333333333,4.774565883184969,9.549131766369937,8,72,98,98
009,16:31:52,16,,10.05,3.372351723796981,6.744703447593962,18,180,223,223
010,17:16:30,18,,10.0,0.0,0.0,18,204,0,240
