order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,14578,15178,15180,15473.353994247442,15830.496851390299
003,14780,15380,15380,15630.188194562812,15987.331051705669
001,14535,15135,15135,15758.526165149486,16044.240450863772
004,14978,15578,16435,16529.739690053528,16744.02540433924
005,15900,16500,16590,17028.893225824733,17528.893225824733
007,17833,18433,18435,18617.45229338788,19331.738007673594
006,17442,18042,18045,18805.227217052354,19019.512931338068
008,18178,18778,18780,19530.942233534464,19959.513662105892
009,18522,19122,19620,19981.42888432356,20410.000312894987
010,18663,19263,19935,20628.857973770897,20986.000830913756
011,19910,20510,20560,20692.152630591874,20763.581202020447
012,19924,20524,21015,21166.46229626151,21380.748010547224
014,20826,21426,21590,21612.741290995844,21969.884148138703
013,20492,21092,21365,22113.8065442597,22328.092258545414
015,21040,21640,21985,22193.914640016166,22765.34321144474
016,21569,22169,22570,22610.830134556712,22967.97299169957
017,21658,22258,22930,23130.25786624389,23773.11500910103
018,21676,22276,23370,23397.928713408433,24040.785856265575
019,22731,23331,23570,23721.05798827132,24006.772273985607
020,22868,23468,24375,24481.160355868775,24766.87464158306
021,22890,23490,24610,24667.002223719093,25381.287938004807
022,23605,24205,24645,24773.620955386978,24987.90666967269
023,23719,24319,25370,25484.105574431636,26198.39128871735
025,27912,28512,28515,28745.907506248714,29031.621791963
026,28084,28684,28685,28801.79598009837,29087.510265812656
024,27788,28388,28390,28806.05188491075,29306.05188491075
028,29368,29968,29970,30223.748847628074,30509.46313334236
027,28646,29246,29635,30374.5215672736,30803.09299584503
029,29522,30122,30125,30941.909055569566,31156.19476985528
030,31924,32524,32525,32707.45229338788,33421.73800767359
031,32942,33542,33545,33917.849570976556,34346.42099954798
032,33244,33844,33845,34516.01664638406,34873.15950352691
033,33420,34020,34025,34753.100898419005,35181.67232699043
034,34450,35050,35050,35157.82157182261,35800.67871467976
035,36128,36728,36730,36816.469909940846,36887.89848136942
036,36816,37416,37420,37690.940292375264,38048.08314951812
037,36976,37576,37580,37885.202288215485,38242.34514535834
038,37514,38114,38115,38362.30299627208,38505.16013912923
039,38454,39054,39055,39493.89322582474,39993.89322582474
040,39500,40100,40100,40550.31389914081,41050.31389914081
