order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,16099,16699,16700,16814.105574431636,17528.39128871735
002,16488,17088,17090,17218.620955386978,17432.90666967269
003,16712,17312,17315,17337.741290995844,17694.884148138703
005,16893,17493,18130,18182.250817086122,18539.39367422898
004,16825,17425,18035,18254.486835706197,18540.201121420483
006,16943,17543,18295,18479.829879062916,18694.11559334863
007,17373,17973,19140,19161.86381039369,19519.00666753655
008,17391,17991,19145,19265.731928183257,19337.16049961183
009,17674,18274,19295,19316.86381039369,19674.00666753655
010,18147,18747,19940,19961.86381039369,20319.00666753655
011,18304,18904,20120,20141.86381039369,20499.00666753655
012,18912,19512,20275,20466.101697357193,21108.958840214334
013,19261,19861,20920,21150.907506248714,21436.621791963
014,19877,20477,21100,21365.49920276193,21508.35634561907
015,20075,20675,21710,21731.86381039369,22089.00666753655
016,20316,20916,22040,22165.34894005771,22879.634654343423
017,20546,21146,22110,22238.216646043125,22523.93093175741
018,21004,21604,22690,22711.86381039369,23069.00666753655
019,21152,21752,23125,23222.890567857674,23294.319139286246
020,21559,22159,23480,23542.138910013007,24184.99605287015
021,21948,22548,23670,23935.49920276193,24078.35634561907
022,22591,23191,23895,24066.031623995113,24780.317338280827
023,22639,23239,24680,24701.86381039369,25059.00666753655
024,22931,23531,24785,24892.821571822617,25535.678714679758
025,24306,24906,25385,25559.303638219404,25773.589352505118
026,24350,24950,25660,25777.200285356557,25991.48599964227
027,24625,25225,26140,26368.305169016996,26511.162311874137
028,24764,25364,26375,26396.86381039369,26754.00666753655
029,24780,25380,26595,26748.147275696032,27391.004418553173
030,25540,26140,27115,27269.262758790897,27340.69133021947
031,25742,26342,27355,27597.328176889332,27883.04246260362
032,26858,27458,27945,27966.86381039369,28324.00666753655
033,27564,28164,28165,28388.09921485499,29030.95635771213
034,28188,28788,28790,28853.671513193425,28925.100084621998
035,30805,31405,31405,31427.071505531432,32069.928648388573
036,31227,31827,31830,31958.216646043125,32243.93093175741
037,31398,31998,32000,32027.928713408433,32670.785856265575
038,32543,33143,33145,33195.71826452656,33838.5754073837
039,33149,33749,33750,33882.152630591874,33953.58120202045
040,34342,34942,34945,35085.04162568864,35299.327339974356
041,34816,35416,35420,35725.202288215485,36082.34514535834
042,35405,36005,36005,36156.05798827132,36441.7722739856
043,37309,37909,37910,38191.93332385419,38549.07618099704
045,37880,38480,38480,38651.03162399511,39365.31733828083
044,37869,38469,38470,38693.099214854985,39335.95635771213
046,37923,38523,39150,39385.88232663122,39528.73946948836
047,38177,38777,39940,39961.86381039369,40319.006667536545
049,38611,39211,40130,40151.86381039369,40509.006667536545
048,38587,39187,39970,40264.6756103321,40621.81846747496
