order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11169,11769,11770,11872.767583941433,12102.84426440733
002,14252,14852,14855,14895.519527370903,14986.234887156506
003,15153,15753,15755,15915.74609520424,16275.625412825673
004,15703,16303,16880,16926.18365667322,17029.57990295655
005,15788,16388,17630,17686.630877083542,17686.630877083542
006,18417,19017,19053.333333333332,19299.18252585111,19849.59116581628
007,20397,20997,21000,21223.19262530638,21722.877607335588
008,20890,21490,22325,22381.630877083542,22381.630877083542
009,20909,21509,23018.333333333332,23047.52457858176,23112.87811272003
010,22033,22633,23715,23897.674729388997,24306.648004140483
011,22610,23210,24910,25156.116224521495,25707.122697330815
012,24602,25202,26310,26391.255238223875,26573.16995066539
013,27357,27957,27960,28066.648728633634,28305.414539007445
014,27990,28590,28910,29061.012545874935,29399.100335147177
015,31477,32077,32080,32337.444504109644,32913.81279689243
016,33315,33915,33915,34071.13341505035,34420.685836804885
017,35627,36227,36230,36286.63087708354,36413.41642279296
018,38345,38945,38945,39164.75656762016,39656.74888318769
