order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14458,15058,15060,15278.654254133204,15850.082825561774
002,14788,15388,15390,15836.376440829494,16050.662155115207
003,15477,16077,16080,16417.956357000316,16560.813499857457
004,15570,16170,16455,16879.26094609438,17093.546660380092
005,15582,16182,16655,17156.74746568973,17656.74746568973
006,15609,16209,17165,17185.180150702276,17256.608722130848
007,15935,16535,17695,17856.269675713756,17927.69824714233
008,16155,16755,17860,17921.88476558107,17993.313337009644
009,16161,16761,18260,18280.180150702276,18351.608722130848
011,18664,19264,19265,19525.34195837541,20168.199101232552
010,18569,19169,19170,19693.8629615078,20193.8629615078
012,19062,19662,19665,19815.211955466268,19886.64052689484
013,19149,19749,20490,20510.180150702276,20581.608722130848
014,19182,19782,20770,20880.51154054568,21594.797254831396
015,19425,20025,20795,21242.807201221396,21814.23577264997
016,19621,20221,21185,21653.58565418125,22153.58565418125
017,19658,20258,22195,22261.466744101574,22904.323886958715
018,20255,20855,22415,22620.307881554792,22763.165024411934
019,21052,21652,22755,22775.180150702276,22846.608722130848
020,21109,21709,23365,23385.180150702276,23456.608722130848
021,21785,22385,23450,23489.881474960122,23561.310046388695
022,21788,22388,23505,23787.66760818477,23930.52475104191
023,21856,22456,24060,24247.891482998166,24962.17719728388
024,22233,22833,24165,24348.199807759942,24491.056950617083
025,22289,22889,24535,24740.307881554792,24883.165024411934
026,23258,23858,25095,25457.624305299214,25957.624305299214
027,23528,24128,25485,25701.14828143141,26344.005424288553
028,24909,25509,25565,25781.365629720254,25924.222772577396
029,25083,25683,26525,26763.47255344741,26906.32969630455
030,25947,26547,26560,26875.840863455815,27018.698006312956
031,27403,28003,28005,28025.180150702276,28096.608722130848
032,27527,28127,28130,28522.523107031288,29093.95167845986
033,27647,28247,28250,28702.210253207835,28987.92453892212
034,27657,28257,28700,28720.180150702276,28791.608722130848
035,28963,29563,29565,30072.00960179294,30357.723887507225
036,30463,31063,31065,31158.63742399374,31801.49456685088
037,31353,31953,31955,32016.88476558107,32088.313337009644
038,33108,33708,33710,34003.72536193569,34146.58250479284
039,33430,34030,34030,34268.22646649967,34911.083609356814
040,34646,35246,35250,35431.58239318592,36003.01096461449
041,35231,35831,35835,36051.365629720254,36194.2227725774
042,35550,36150,36150,36311.26967571376,36382.69824714233
043,36008,36608,36610,36870.588046565594,37013.44518942274
046,37881,38481,38485,38505.180150702276,38576.60872213085
044,37809,38409,38410,38569.81371756523,39212.670860422375
045,37851,38451,38455,38682.414815471864,38825.27195832901
047,38092,38692,39180,39200.180150702276,39271.60872213085
048,38195,38795,39430,39591.26967571376,39662.69824714233
049,38408,39008,39815,39835.180150702276,39906.60872213085
050,38575,39175,39875,39895.180150702276,39966.60872213085
