order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,12576,13176,13180,13275.578187532952,13489.559204397769
002,14140,14740,14740,14866.782227206597,15150.623034385544
003,15326,15926,15930,15964.85539022932,16042.889845966605
004,15988,16588,16645,16761.719535081273,17023.03192705427
005,17788,18388,18390,18683.93211418008,19341.989086225036
006,18200,18800,19945,20026.255238223875,20208.16995066539
007,19215,19815,20810,20850.52094056515,20941.23946421847
008,21139,21739,21740,21962.673863212887,22461.1974375701
009,21456,22056,23065,23093.31017668153,23156.691169252117
010,22008,22608,23760,23942.674729388997,24351.648004140483
011,23622,24222,24955,25171.43828861828,25656.00162134577
012,24704,25304,26260,26339.050740451996,26516.030010120645
013,25425,26025,27120,27216.0431701868,27431.065192993065
014,28152,28752,28755,28832.649860652502,29006.49283226258
015,32257,32857,32860,32928.562652400455,33082.061127923866
016,32945,33545,33685,33895.7741363485,34367.65653115857
017,33482,34082,34970,35043.386598695106,35207.68495398265
018,36404,37004,37005,37039.85539022932,37117.88984596661
019,37591,38191,38195,38412.52846986669,38899.53250688166
020,38396,38996,39500,39583.3140033276,39769.83789137447
