order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15646,16246,16250,16443.872962143338,17158.15867642905
002,15760,16360,16360,16621.171855260152,16978.31471240301
003,17022,17622,17625,17682.002223719093,18396.287938004807
004,17435,18035,18035,18648.532452286592,19005.67530942945
005,18482,19082,19085,19366.933323854188,19724.076180997046
006,19365,19965,19965,20259.675610332102,20616.81846747496
007,21466,22066,22070,22642.62717518493,23142.62717518493
008,21577,22177,22180,22649.910401785306,23149.910401785306
009,22084,22684,22685,23067.814266513884,23496.38569508531
010,22961,23561,23745,23859.105574431636,24573.39128871735
011,23525,24125,24125,24441.622961374134,24798.765818516993
012,24044,24644,24645,24847.52238101879,25490.37952387593
013,25567,26167,26170,26329.610953965825,27043.89666825154
014,25679,26279,26280,26400.731928183257,26472.16049961183
015,29771,30371,30375,30529.262758790897,30600.69133021947
016,34030,34630,34630,34923.08089153135,35494.50946295992
017,35161,35761,35765,36390.68928252005,36747.8321396629
018,37079,37679,37680,37927.73784919519,38570.594992052334
020,38227,38827,38830,38864.16194618075,39221.304803323605
019,38118,38718,38720,38978.7236678228,39121.580810679945
