order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,16419,17019,17020,17254.20745800881,17325.63602943738
002,16711,17311,17315,17528.827184145863,18171.684327003004
003,17055,17655,17930,18035.779615596177,18250.06532988189
004,17323,17923,18775,18804.40946560554,19161.552322748397
005,17996,18596,18855,19427.62717518493,19927.62717518493
006,18115,18715,19765,20018.748847628074,20304.46313334236
007,19073,19673,20530,20644.105574431636,21358.39128871735
008,19108,19708,20905,21234.861830890175,21806.290402318748
009,19395,19995,21960,22096.76961199712,22811.055326282833
010,19687,20287,22410,22527.200285356557,22741.48599964227
011,19789,20389,23345,23366.86381039369,23724.00666753655
012,20901,21501,23415,23454.349413251613,24097.206556108755
013,23224,23824,24325,24455.66295064635,25098.52009350349
014,23317,23917,24700,24947.73784919519,25590.59499205233
015,23836,24436,25700,25959.158518909557,26530.58709033813
016,23935,24535,26195,26257.138910013007,26899.99605287015
017,24274,24874,27135,27306.031623995113,28020.317338280827
018,26177,26777,27500,27674.303638219404,27888.589352505118
019,27647,28247,28490,28511.86381039369,28869.00666753655
020,27801,28401,28625,29020.81930671519,29592.247878143764
021,29759,30359,30360,30542.45229338788,31256.738007673594
022,31670,32270,32270,32576.096291369442,32933.2391485123
023,32902,33502,33505,33759.0785296798,33901.93567253694
024,33809,34409,34410,34994.04785802538,35494.04785802538
025,35870,36470,36470,36808.5875393185,37237.158967889925
026,36840,37440,37440,37461.86381039369,37819.006667536545
027,37252,37852,37855,38159.501564858496,38730.93013628707
028,38136,38736,38740,38970.90750624871,39256.62179196299
029,38754,39354,39355,39389.16194618075,39746.304803323605
030,39499,40099,40100,40163.671513193425,40235.100084622
