order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15160,15760,15760,16030.940292375264,16388.083149518123
003,15516,16116,16120,16245.348940057711,16959.634654343427
002,15459,16059,16060,16706.367548607304,16992.08183432159
004,16675,17275,17275,17449.303638219404,17663.589352505118
005,17713,18313,18315,18511.25053924226,18725.536253527975
006,18325,18925,18925,19175.188194562812,19532.33105170567
007,18717,19317,19320,19785.722145780972,20285.722145780972
008,19168,19768,19770,20285.523834034524,20785.523834034524
009,20424,21024,21025,21046.86381039369,21404.00666753655
011,20941,21541,21545,21781.31717703947,22424.17431989661
010,20662,21262,21265,22025.227217052354,22239.512931338068
012,21460,22060,22060,22537.142809410252,23037.142809410252
013,21660,22260,22840,23051.67854364321,23694.535686500352
014,23029,23629,23630,23651.86381039369,24009.00666753655
015,24004,24604,24605,24852.302996272087,24995.160139129228
016,24587,25187,25190,25398.914640016166,25970.34321144474
017,25145,25745,25745,26340.46854573621,26840.46854573621
018,28320,28920,28920,29082.38348446531,29368.097770179596
019,28391,28991,28995,29225.907506248714,29511.621791963
020,28686,29286,29290,29583.080891531346,30154.50946295992
022,30219,30819,30820,31028.06616526183,31313.780450976115
021,30103,30703,30705,31364.602524500362,31793.17395307179
023,33229,33829,33830,34135.202288215485,34492.34514535834
024,34804,35404,35405,35835.081315327705,36406.50988675628
025,35155,35755,35755,35909.2627587909,35980.69133021947
026,36540,37140,37140,37605.72214578097,38105.72214578097
027,36971,37571,37575,37772.49397183608,38415.35111469322
028,38007,38607,38610,39037.472554414555,39537.472554414555
029,38340,38940,38940,39042.68493403515,39756.970648320865
030,38880,39480,39480,39596.79598009837,39882.510265812656
