order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14589,15189,15190,15224.16194618075,15581.304803323606
002,15121,15721,15725,15827.684934035145,16541.97064832086
003,16816,17416,17420,17627.671214323684,17841.956928609397
004,17731,18331,18335,18662.16688096724,19090.73830953867
005,18336,18936,18940,18961.86381039369,19319.00666753655
006,18538,19138,19140,19410.144335158242,19553.001478015383
007,19523,20123,20125,20397.12943134564,20754.272288488497
008,20270,20870,20870,20891.86381039369,21249.00666753655
009,23785,24385,24385,24491.160355868775,24776.87464158306
010,24173,24773,24775,24809.16194618075,25166.30480332361
011,24219,24819,24820,24841.86381039369,25199.00666753655
012,24501,25101,25380,25402.741290995844,25759.884148138703
013,26255,26855,26855,26900.582586480054,27614.868300765767
014,26596,27196,27200,27950.71140919569,28307.85426633855
015,31975,32575,32575,33325.71140919569,33682.854266338545
016,32758,33358,33360,33607.73784919519,34250.594992052334
017,33594,34194,34195,34258.671513193425,34330.100084622
018,36888,37488,37490,37649.61095396582,38363.89666825154
019,37472,38072,38075,38143.42292360783,38857.70863789355
020,38691,39291,39295,39565.14433515824,39708.00147801539
