order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,13727,14327,14330,14529.445846726197,14975.96639909828
002,13964,14564,15580,15674.642288833245,15886.528010101705
003,14684,15284,16490,16540.966721369237,16655.071321449617
004,15839,16439,17260,17323.120441127405,17464.434861561895
005,16842,17442,18065,18104.638433391363,18193.381194715308
006,19847,20447,20450,20467.864326115836,20507.85908607666
007,20543,21143,21145,21391.116224521495,21942.122697330815
008,21002,21602,22545,22601.630877083542,22601.630877083542
009,21114,21714,23238.333333333332,23295.56769955664,23423.704340355085
010,22615,23215,24025,24081.630877083542,24081.630877083542
011,23993,24593,24718.333333333332,24874.46674838369,25224.019170138217
012,24796,25396,25825,25930.60483668242,26167.033575523663
013,25972,26572,26770,26921.012545874935,27259.100335147177
014,28364,28964,28965,29121.676688773685,29472.445394983424
015,32124,32724,32725,32980.162028331426,33551.42030071521
016,34144,34744,34745,34911.410234039424,35283.970459500815
017,34593,35193,35885,36103.42486823402,36592.43576726541
018,37535,38135,38135,38214.050740451996,38391.030010120645
019,38791,39391,39395,39457.058317413575,39595.99484893651
020,39469,40069,40200,40269.9269520333,40426.479829719785
