order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:48:47,12,,10.05,7.442009206201397,14.884018412402794,13,132,173,173
002,10:52:44,12,,26.933333333333334,3.5314286878076677,7.062857375615335,15,132,192,192
003,11:04:44,15,,30.1,1.901743334673012,3.803486669346024,18,168,230,230
004,11:23:59,8,,23.683333333333334,2.3552403405748277,4.710480681149655,10,84,129,129
005,11:40:42,16,,20.383333333333333,1.4790460220657704,2.958092044131541,18,180,232,232
006,12:30:47,9,,10.05,0.6665793326803888,1.3331586653607777,9,96,119,119
007,12:42:23,2,,10.033333333333333,9.183441213488658,18.366882426977316,4,12,44,44
008,12:50:02,18,,25.716666666666665,0.0,0.0,18,204,0,259
009,12:51:54,6,,35.4,2.135610679974105,4.27122135994821,9,60,112,112
010,13:16:55,17,,23.5,0.0,0.0,18,192,0,242
011,13:39:53,6,,12.083333333333334,5.825873695908829,11.651747391817658,7,60,93,93
012,13:53:16,7,,17.15,3.9404789806873515,7.880957961374703,8,72,102,102
013,14:12:52,10,,13.3,5.634796487870673,11.269592975741347,11,108,145,145
014,14:52:44,10,,10.016666666666667,5.846145103495666,11.692290206991332,11,108,146,146
015,15:55:24,5,,10.016666666666667,9.520971206396423,19.041942412792846,6,48,75,75
016,16:29:04,12,,10.016666666666667,6.209337091023187,12.418674182046374,14,132,179,179
017,16:36:33,5,,21.533333333333335,8.150181650523212,16.300363301046424,7,48,82,82
018,17:25:35,17,,10.0,2.9496544944774636,5.899308988954927,18,192,225,225
019,17:46:31,17,,10.066666666666666,2.315608858715628,4.631217717431256,18,192,228,228
020,17:57:49,15,,12.183333333333334,2.6092146281081106,5.218429256216221,16,168,206,206
